t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_adapt,object_scanned_mug_x,object_scanned_mug_y,object_scanned_mug_z
0.6920000000000001,0.0,0.0,0.2266803955643578,0.3336064906667048,0.0006552789077567848,0.3545848671548948,0.2758364460373509,-0.00046555629168428295,0.37342724572660146,0.24200819450055291,-0.0007904649465310828,0.20466353834022888,0.2813812159971404,0.0004728864304388363,0.38293165858353767,0.3231094483801127,-0.0003497599804437619,0.4703895250611244,0.27252745983348836,-0.0011909859699954443,0.24078941382638114,0.3270325932539566,0.0005287503655283579,0.28054789207749853,0.23723929135208133,-0.0002512131198249941,0.3572197573288992,0.23439332391965625,-0.0007398787216486397,8.0,0.3200000000000003,0.04431103770500898,0.1249560844646042,0.0806072111108453
0.6940000000000001,0.0,0.0,0.2289805638731525,0.3349121225334439,0.0006493903618145165,0.3557269950179576,0.2745565423569358,-0.0004801699487877541,0.37308263488450744,0.24200819450055291,-0.0007885143073562913,0.20677037211588242,0.2800755841304013,0.0004524722747410345,0.38445473637510197,0.3243739980937783,-0.00035134596293855613,0.4697219547913449,0.27126291011982273,-0.00119475968964781,0.24268060392715288,0.32831249693437176,0.0005251384986479438,0.2819806171522693,0.23723929135208133,-0.0002598516043525032,0.3567134668666059,0.23439332391965625,-0.0007369586004554577,8.0,0.3360000000000003,0.044310451292675926,0.12495587500724505,0.08061624212859751
0.6960000000000001,0.0,0.0,0.231293926730093,0.336217754400183,0.0006434231431621829,0.3568552257915155,0.27327663867652063,-0.000494702138048622,0.37271868830122223,0.24200819450055291,-0.0007864466423037271,0.2088871076960006,0.2787699522636622,0.0004319974808866786,0.38597219815593614,0.32563854780744395,-0.00035289713140594815,0.4690223278589986,0.2699983604061571,-0.0011983415663111266,0.2445811519118793,0.3295924006147869,0.0005214707801258041,0.2834061170840906,0.23723929135208133,-0.0002684479548011278,0.35618772404058324,0.23439332391965625,-0.0007339208576816978,8.0,0.3520000000000003,0.04430986488034287,0.1249556655498859,0.08062527314634972
0.6980000000000001,0.0,0.0,0.23362056463324496,0.3375233862669221,0.0006373767572209744,0.35796924242310135,0.2719967349961055,-0.0005091509447724601,0.37233557739575346,0.24200819450055291,-0.000784262962804016,0.21101353940396578,0.2774643203969231,0.00041146327620553494,0.3874842303080933,0.3269030975211095,-0.00035441460380895975,0.46829056676870096,0.2687338106924915,-0.0012017311029990426,0.2464911058673277,0.33087230429520204,0.0005177469142999365,0.2848241898940777,0.23723929135208133,-0.0002770009543920555,0.3556426831993866,0.23439332391965625,-0.000730766400725562,8.0,0.3680000000000003,0.04430927846800982,0.12495545609252674,0.08063430416410193
0.7000000000000001,1.0,0.009382545767259935,0.2359605561238308,0.3388290181336612,0.0006312507210024973,0.3590687299828941,0.27071683131569035,-0.000523514466644466,0.3719334763917121,0.24200819450055291,-0.0007819642973712033,0.2131489323728759,0.276158688530184,0.0003908708947573093,0.3889914991769249,0.32816764723477515,-0.000355899498439909,0.46752662345287194,0.2674692609788259,-0.0012049278347392503,0.24841051267339512,0.3321522079756172,0.0005139666126497369,0.28623463446144276,0.23723929135208133,-0.0002855093912519783,0.3550785017722364,0.23439332391965625,-0.000727496155678382,8.0,0.3840000000000003,0.044308692055676765,0.12495524663516759,0.08064333518185414
0.7020000000000001,1.0,0.008890712134029533,0.23831397776148813,0.3401346500004003,0.0006250445632594169,0.3601533757227409,0.2694369276352752,-0.0005377908140857131,0.37151256227424895,0.24200819450055291,-0.0007795516913469551,0.21529128552942936,0.2748530566634449,0.0003702247457434139,0.39049582133459193,0.3294321969484407,-0.0003573558133709049,0.4667305126574552,0.2662047112651603,-0.0012079314731262697,0.25033941798664566,0.3334321116560323,0.0005101295938958232,0.28763725056392203,0.23723929135208133,-0.0002939720586561686,0.3544953402336526,0.23439332391965625,-0.0007241110671154808,8.0,0.40000000000000036,0.04430815196611234,0.12495502405463817,0.08065245129543402
0.704,0.0,0.0,0.24068090409989998,0.34144028186713943,0.0006187578246339078,0.36122286913481555,0.2681570239548601,-0.0005519781106072851,0.3710730147465698,0.24200819450055291,-0.0007770262066421762,0.21744101955805856,0.27354742479670574,0.00034953683560365827,0.391996811495276,0.33069674666210636,-0.00035879444803491343,0.465902144004745,0.2649401615514947,-0.001210742106635763,0.2522778662240269,0.33471201533644745,0.0005062355840988107,0.2890318389181098,0.23723929135208133,-0.0003023877552710442,0.3538933620675867,0.23439332391965625,-0.000720612097883978,8.0,0.41600000000000037,0.04430762368620018,0.12495479809352718,0.08066158917519735
0.706,0.0,0.0,0.24306140766280285,0.3427459137338784,0.0006123900578038706,0.3622769020099019,0.266877120274445,-0.0005660744931622234,0.3706150161860378,0.24200819450055291,-0.0007743889214761012,0.21959961690658644,0.27224179292996675,0.00032880464023144916,0.39349311799395065,0.3319612963757719,-0.0003602130907170247,0.4650413842568447,0.26367561183782917,-0.001213359193001495,0.2542259005467695,0.33599191901686254,0.0005022843167570137,0.29041820121968953,0.23723929135208133,-0.0003107552853961708,0.35327273373105955,0.23439332391965625,-0.0007170002288875827,8.0,0.4319999999999995,0.04430710591815073,0.12495456910236384,0.08067074647267618
0.708,0.0,0.0,0.24545555892037862,0.34405154560061757,0.0006059408276268884,0.36331516849529233,0.2655972165940299,-0.0005800781124952321,0.3701387515998725,0.24200819450055291,-0.0007716409301129094,0.22176686722102096,0.2709361610632276,0.00030801926493984695,0.3949849260015111,0.3332258460894375,-0.00036160363142707886,0.4641481830074758,0.26241106212416354,-0.001215781932796087,0.2561835628444753,0.3372718226972776,0.0004982755329030486,0.2917961401835538,0.23723929135208133,-0.0003190734592056492,0.35263362461731157,0.23439332391965625,-0.0007132764588684198,8.0,0.4479999999999995,0.04430658256819866,0.12495434171326647,0.08067989347318615
0.71,0.0,0.0,0.247863426266036,0.34535717746735667,0.0005994097112818682,0.3643373651522903,0.2643173129136147,-0.0005939871334900657,0.36964440858045367,0.24200819450055291,-0.0007687833425959173,0.2239425591722422,0.2696305291964885,0.0002871819718528053,0.3964724204991506,0.33449039580310314,-0.0003629671811904477,0.4632224952952192,0.2611465124104979,-0.0012180100235818672,0.2581508937193973,0.3385517263776928,0.0004942089811993052,0.29316545958380463,0.23723929135208133,-0.000327341092988835,0.35197620701847404,0.23439332391965625,-0.0007094418041859319,8.0,0.4639999999999995,0.04430605921824659,0.1249541143241691,0.08068904047369611
0.712,0.0,0.0,0.2502850759935871,0.34666280933409577,0.0005927962984083586,0.3653431910133074,0.2630374092331996,-0.0006077997355145441,0.36913217726024,0.24200819450055291,-0.0007658172844794046,0.22612648048066095,0.2683248973297494,0.0002662940289450432,0.39795578623852645,0.3357549455167687,-0.00036430484989429136,0.46226428161825606,0.25988196269683234,-0.0012200431955903211,0.2601279324709173,0.3398316300581079,0.0004900844180322635,0.29452596429362443,0.23723929135208133,-0.00033555700939033985,0.3513006560877683,0.23439332391965625,-0.0007054972985929067,8.0,0.4799999999999995,0.04430553586829452,0.12495388693507173,0.08069818747420608
0.714,0.0,0.0,0.2527205722748248,0.34796844120083487,0.0005861001912434864,0.3663323476385438,0.26175750555278443,-0.000621514112763138,0.3686022502663105,0.24200819450055291,-0.0007627438965581225,0.22831841794084304,0.2670192654630103,0.00024535670989409616,0.39943520770210245,0.33701949523043434,-0.0003656177460485527,0.46127350794821864,0.2586174129831667,-0.001221881211810536,0.2621147170802241,0.3411115337385231,0.0004859016076056347,0.2958774603250108,0.23723929135208133,-0.00034372003764925865,0.3506071498012408,0.23439332391965625,-0.0007014439930086722,8.0,0.49599999999999955,0.04430501251834245,0.12495365954597436,0.08070733447471605
0.716,0.0,0.0,0.2551699771375057,0.34927407306757396,0.0005793210047564949,0.36730453917224276,0.2604776018723693,-0.0006351284745970469,0.3680548226745386,0.24200819450055291,-0.0007595643345945455,0.23051815744617546,0.2657136335962712,0.000224371293932569,0.4009108690637125,0.33828404494409997,-0.0003669069765480149,0.46025014574309053,0.2573528632695011,-0.0012235238680723055,0.2641112841951976,0.34239143741893824,0.0004816603220322848,0.2972197548683647,0.23723929135208133,-0.0003518290138375767,0.3498958689190425,0.23439332391965625,-0.0006972829552895074,8.0,0.5119999999999996,0.04430448916839038,0.12495343215687699,0.08071648147522602
0.718,1.0,0.14462443043015513,0.25763335044374464,0.3505797049343131,0.0005724583667808444,0.3682594723985098,0.25919769819195415,-0.0006486410458817317,0.3674900919634082,0.24200819450055291,-0.0007562797690439141,0.23272548401356916,0.26440800172953205,0.00020333906570013956,0.4023829541493512,0.33954859465776555,-0.00036817364643568164,0.45919417195915246,0.2560883135558355,-0.0012249709931235302,0.26611766911550255,0.3436713410993534,0.0004773603414249348,0.2985526563319249,0.23723929135208133,-0.00035988278109770036,0.34916699694625924,0.23439332391965625,-0.0006930152699963176,8.0,0.5279999999999996,0.04430396581843831,0.12495320476777962,0.08072562847573599
0.72,4.0,0.588821411492346,0.2600624686656237,0.3518853368010522,0.0005655119181438456,0.3692408242467965,0.257917794511539,-0.0006620500673218248,0.36691041484402515,0.24200819450055291,-0.0007528913847771318,0.23493154513056275,0.26310236986279295,0.00018226131509534277,0.40385948417692824,0.3408131443714312,-0.0003694188586675202,0.4581059685114225,0.25482376384216987,-0.0012262224487018956,0.26813390577789675,0.3449512447797685,0.0004730014539855958,0.29987597438103936,0.23723929135208133,-0.0003678801898790615,0.34842072009330227,0.23439332391965625,-0.000688642038159618,8.0,0.5439999999999996,0.04430339609746989,0.1249529649320851,0.0807354769325762
0.722,4.0,0.5703380957710786,0.2624091403913074,0.3531909686677913,0.0005587710000130057,0.3702922633908347,0.25663789083112387,-0.0006756176004940358,0.3663181385160285,0.24200819450055291,-0.0007494133220608334,0.23710419275131345,0.26179673799605385,0.00016119115719294663,0.4053696280317121,0.3420776940850968,-0.0003706907405509886,0.45698699611102306,0.25355921412850424,-0.0012272805262975096,0.2701600267417567,0.34623114846018366,0.00046858345609372145,0.30118951997726556,0.23723929135208133,-0.0003758200981737482,0.3476572272358665,0.23439332391965625,-0.0006841643770418761,8.0,0.5599999999999996,0.044303761192387936,0.12495543413585435,0.08074979173575843
0.724,4.0,0.5011714236883891,0.26467834448348027,0.3544966005345304,0.000552524760859338,0.37140904230637384,0.25535798715070873,-0.0006896056574407558,0.36571323520670995,0.24200819450055291,-0.0007458596640928536,0.2392385848777128,0.26049110612931475,0.00014032148026800785,0.40691777396394646,0.3433422437987624,-0.0003721643053976984,0.4558374574876181,0.25229466441483867,-0.0012281539901771064,0.2721960631748261,0.3475110521405988,0.00046410615239305254,0.30249310541729146,0.23723929135208133,-0.0003837013717511054,0.34687670987446445,0.23439332391965625,-0.0006795834198972615,8.0,0.5759999999999996,0.04430488681904322,0.12495950857034552,0.08076707409546414
0.726,4.0,0.43987294781117525,0.2668844898200983,0.3558022324012695,0.0005467433275067355,0.372577817952221,0.2540780834702936,-0.0007039857530164815,0.36509526178616064,0.24200819450055291,-0.0007422302442369423,0.24133964297972893,0.25918547426257565,0.00011968133630917716,0.40849944620228823,0.344606793512428,-0.0003738658827091107,0.4546571102477649,0.25103011470117303,-0.0012288440567186705,0.27424204483919024,0.34879095582101394,0.00045956935587712714,0.30378654437166813,0.23723929135208133,-0.00039152288439126085,0.34607936209354434,0.23439332391965625,-0.0006749003157288492,8.0,0.5919999999999996,0.04430694304055592,0.12496523864390546,0.08078732750844873
0.728,4.0,0.384102126461055,0.26903976733478835,0.3571078642680086,0.0005413402466874618,0.3737872568916462,0.25279817978987845,-0.0007186778289740553,0.36446388122168694,0.24200819450055291,-0.0007385224037136464,0.24341193865017405,0.25787984239583656,9.924119649664576e-05,0.4101104809101583,0.3458713432260936,-0.0003757686178571679,0.45344573557232953,0.24976556498750746,-0.0012293492715615445,0.27629800007748084,0.3500708595014291,0.00045497288797343306,0.30506965192334656,0.23723929135208133,-0.00039928351811752084,0.34526538052020045,0.23439332391965625,-0.0006701162290433286,8.0,0.6079999999999997,0.044309909983289285,0.12497235025780057,0.08081012683986968
0.73,3.0,0.04995221454466598,0.27116370730526357,0.35841349613474777,0.0005362423727997565,0.3750193387723112,0.2515182761094633,-0.0007336138846930975,0.36381843225215027,0.24200819450055291,-0.0007347341203268041,0.24546928589845354,0.2565742105290974,7.897363127354012e-05,0.4117383276725448,0.3471358929397592,-0.0003778475278223944,0.4522026913608018,0.24850101527384183,-0.0012296683217909263,0.278363955799315,0.3513507631818442,0.00045031657862618026,0.3063422446060101,0.23723929135208133,-0.0004069821634275914,0.34443496428248416,0.23439332391965625,-0.0006652323396032652,8.0,0.6239999999999997,0.04431331693882816,0.12498009358457501,0.08083431789947153
0.732,3.0,0.0420167861400424,0.2732813732416994,0.35971912800148687,0.0005313325241773398,0.3762509974345863,0.2502383724290482,-0.0007486857980595782,0.3631580119644928,0.24200819450055291,-0.0007308614265095841,0.24753275796866184,0.2552685786623583,5.879575658342856e-05,0.4133638444278854,0.34840044265342485,-0.0003800273101147198,0.4509270064208753,0.24723646556017623,-0.0012297973548037536,0.2804399374679718,0.35263066686225936,0.00044560026637766617,0.30760414044219414,0.23723929135208133,-0.00041461771952357277,0.34358831496732406,0.23439332391965625,-0.0006602498421769674,8.0,0.6399999999999997,0.04431700179136308,0.12498820163406775,0.08085944877423856
0.734,3.0,0.03527457986451775,0.27539617978394826,0.36102475986822596,0.0005264603197591596,0.37747886450858703,0.24895846874863303,-0.0007637551721157195,0.36248269516392484,0.24200819450055291,-0.0007268989047836394,0.24960215745894315,0.2539629467956192,3.8581132961744203e-05,0.41498717417151426,0.3496649923670904,-0.00038219311236476974,0.4496187071780399,0.24597191584651062,-0.001229730543446188,0.282525969087311,0.3539105705426745,0.0004408237984482162,0.30885515898118515,0.23723929135208133,-0.0004221890945406769,0.3427256365780635,0.23439332391965625,-0.0006551699462860068,8.0,0.6559999999999997,0.04432053048086006,0.12499612623216921,0.08088463364158456
0.736,4.0,0.3383186463914161,0.27750079206784317,0.36233039173496506,0.0005216052717061008,0.3787093507504739,0.2476785650682179,-0.0007788017966422148,0.36179304408473123,0.24200819450055291,-0.0007228470039802316,0.25166668234318484,0.2526573149288801,1.833094481962172e-05,0.416618070899546,0.35092954208075605,-0.00038434579254454927,0.4482783217636515,0.244707366132845,-0.0012294680462711697,0.2846220731889369,0.35519047422308964,0.0004359870308146719,0.3100951213366911,0.23723929135208133,-0.00042969520577462294,0.3418471354916241,0.23439332391965625,-0.0006499938759504434,8.0,0.6719999999999997,0.04432455196258896,0.12500464983851986,0.0809110178557927
0.738,4.0,0.29378729948530113,0.2795800210844232,0.36363602360170416,0.000516811389203166,0.3799560164882536,0.24639866138780275,-0.000793864136176027,0.36108997543998006,0.24200819450055291,-0.0007187090975050699,0.25370782960774735,0.251351683062141,-1.8899956862630242e-06,0.4182732720480593,0.3521940917944216,-0.00038654387463074623,0.44690674193538266,0.2434428164191794,-0.0012290130320668326,0.28672827081961133,0.3564703779035048,0.0004310898282874073,0.31132385022427506,0.23723929135208133,-0.0004371349799076586,0.3409530204153041,0.23439332391965625,-0.0006447228694318071,8.0,0.6879999999999997,0.04432906248762617,0.12501374841366875,0.08093852956282355
0.74,3.0,0.020982744235333587,0.28164027469744524,0.36494165546844326,0.0005121698063041204,0.3812127735955729,0.2451187577073876,-0.000809023552685196,0.36037343381494885,0.24200819450055291,-0.0007144906856365628,0.25572997525666835,0.2500460511954019,-2.197067047407264e-05,0.4199487765761344,0.35345864150808726,-0.0003888877832398323,0.4455037939266106,0.2421782667055138,-0.0012283708513792133,0.2888445815289193,0.3577502815839199,0.0004261320645858515,0.3125411699985443,0.23723929135208133,-0.00044450735323316236,0.34004350234321973,0.23439332391965625,-0.0006393581789738872,8.0,0.7039999999999997,0.044334496370215866,0.12502394528121422,0.08096794025306286
