t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma,input_sigma_diff,object_horizontal_cylinder_radius4x_x,object_horizontal_cylinder_radius4x_y,object_horizontal_cylinder_radius4x_z
0.20400000000000001,42.0,15776.268440724934,-1.679888001339466,0.3349530833950076,0.01208741062174525,0.5925612986708293,0.13024378881797835,-0.0028056065552646654,0.799918249447287,0.12767726409411617,-0.004014408944587097,1.5893710124677147,0.3283526506398717,-0.007574218749147673,0.8550538309270213,0.12614562347336528,-0.0041010208094417935,-0.557359526186245,0.17795805519254507,0.0045013753594777516,1.589337704470399,0.32441367010782884,-0.007597347028897601,1.345252724676848,0.1744512948886014,-0.006719527957656822,-1.251628795893538,0.17235854414327684,0.008589368361337743,-1.6803750920584009,0.17275799793750718,0.011117865428920588,0.5923276646887331,0.3211928775964732,-0.001659171226264303,0.8146414985719093,0.3148635971834788,-0.0029790901475507227,0.0011344155572567479,0.16935370759110752,0.0010095639725584086,0.0032170175673923987,0.16732210846763249,0.0009853653135793563,0.07334791744153223,0.311086433889265,0.001438557221343277,7.5,0.0,0.07498451133383441,0.12643517280212904,0.014113266785988107
0.20600000000000002,41.0,15666.636836258807,-1.6800744126015343,0.3349530833950076,0.01208904650840684,0.5871794250318165,0.13024378881797835,-0.0027739050591171054,0.8030346915568032,0.12767726409411617,-0.0040334459121190245,1.5880875644308232,0.3283526506398717,-0.007566110170967058,0.9002950760782914,0.12614562347336528,-0.004373449244721936,-0.5422887087737084,0.17795805519254507,0.00441190548827274,1.5881057037267285,0.32441367010782884,-0.007589544206175421,1.3958899429758724,0.1744512948886014,-0.00702480857872948,-1.2437533684675135,0.17235854414327684,0.008543924040220889,-1.680596549112484,0.17275799793750718,0.011118798539975449,0.5869824774868102,0.3211928775964732,-0.0016268087225535595,0.8179025715406386,0.3148635971834788,-0.002998667408330583,0.001177024008464488,0.16935370759110752,0.0010093157522031047,0.0033432653762440817,0.16732210846763249,0.0009846305454014406,0.07540223781941793,0.311086433889265,0.0014264310986863964,7.5,0.0,0.0749840027397728,0.12627381303534557,0.014070273167777272
0.20800000000000002,41.0,15667.367655951279,-1.6802859599316013,0.3349530833950076,0.012090164975979253,0.5819415240822472,0.13024378881797835,-0.002741613817283029,0.8060990391297076,0.12767726409411617,-0.004052144564776122,1.5868640538115695,0.3283526506398717,-0.007558409482745709,0.9453750426352331,0.12614562347336528,-0.004644896715629557,-0.5270580534469255,0.17795805519254507,0.004321480583797521,1.586922851657968,0.32441367010782884,-0.007582152201713399,1.446292545505721,0.1744512948886014,-0.007328631888523626,-1.2355722000504075,0.17235854414327684,0.008496671475664743,-1.6808474970863816,0.17275799793750718,0.011120127282299946,0.5816687962538916,0.3211928775964732,-0.0015947375993420221,0.8211352397040631,0.3148635971834788,-0.003018233846142959,0.001220895669484513,0.16935370759110752,0.0010090601014958582,0.0034733751782558492,0.16732210846763249,0.0009838730585483304,0.07748950229925627,0.311086433889265,0.0014141051764190824,7.5,0.0,0.07497595507991033,0.1261223643388561,0.014024879991705319
0.21,41.0,15653.590965511383,-1.6805660378538176,0.3349530833950076,0.012091434259959656,0.576813917983274,0.13024378881797835,-0.002710186411585613,0.8091292297746435,0.12767726409411617,-0.004070530650213549,1.5856942056272143,0.3283526506398717,-0.007551068419030187,0.9902945143356583,0.12614562347336528,-0.004915376514971207,-0.5116670871938882,0.17795805519254507,0.004230096651836823,1.585781456855741,0.32441367010782884,-0.007575055089300836,1.4964609878820156,0.1744512948886014,-0.007631047503702717,-1.2270828769905309,0.17235854414327684,0.008447584465162106,-1.681125307124981,0.17275799793750718,0.011121632970143333,0.5764819355355233,0.3211928775964732,-0.0015628555119445102,0.8243216796695497,0.3148635971834788,-0.003037629855123506,0.001266055830974844,0.16935370759110752,0.0010087968715297379,0.003607423504905675,0.16732210846763249,0.0009830923997362598,0.07960934935111491,0.311086433889265,0.0014015815895400522,7.5,0.0,0.07497724446695757,0.12596234422703495,0.013985803939850742
0.212,41.0,15648.975723981297,-1.6809302665520127,0.3349530833950076,0.012093114727492953,0.5718273699275532,0.13024378881797835,-0.0026794207749917735,0.8121278934866447,0.12767726409411617,-0.004088711794083164,1.5845805144320606,0.3283526506398717,-0.007544049329924056,1.035047976297323,0.12614562347336528,-0.005184893345173758,-0.4961165964722446,0.17795805519254507,0.004137750854318599,1.584651131413966,0.32441367010782884,-0.007568206720487473,1.5464106818146834,0.1744512948886014,-0.007932058157960485,-1.2182791614766673,0.17235854414327684,0.008396648526802847,-1.6814082052448334,0.17275799793750718,0.011123299830374928,0.5713667741932238,0.3211928775964732,-0.0015317343476343006,0.8274369489149063,0.3148635971834788,-0.0030567484949164257,0.0013125302557020213,0.16935370759110752,0.0010085259105607962,0.003745487845412444,0.16732210846763249,0.000982288109776361,0.08176141181563627,0.311086433889265,0.0013888625072289004,7.5,0.0,0.07497698625200686,0.1258039749703964,0.01395504127251708
0.214,41.0,15644.0134623191,-1.6813267633750475,0.3349530833950076,0.012095300099682122,0.5670193107245609,0.13024378881797835,-0.002649501486657449,0.8150916640755559,0.12767726409411617,-0.004106703776355172,1.5835097739363877,0.3283526506398717,-0.0075373671827531335,1.0796411008757951,0.12614562347336528,-0.0054534141169437465,-0.48040513492419123,0.17795805519254507,0.004044447909988738,1.583641021052013,0.32441367010782884,-0.0075614247678368225,1.5931072042314258,0.1744512948886014,-0.008231756321556491,-1.2076997118102457,0.17235854414327684,0.008343826233719666,-1.6817051918875108,0.17275799793750718,0.011124997219094043,0.5663887383697352,0.3211928775964732,-0.0015010433795805036,0.8304855185337126,0.3148635971834788,-0.003075440110388565,0.001360345177780903,0.16935370759110752,0.001008247064012433,0.0038876466199161933,0.16732210846763249,0.0009814597237333203,0.08394531697247917,0.311086433889265,0.0013759501324417723,7.5,0.0,0.07497849090633596,0.1256444985877856,0.013927378029753483
0.216,42.0,15732.700741731265,-1.6816782016041412,0.3349530833950076,0.01209767908062033,0.5623078032585065,0.13024378881797835,-0.0026206531314394953,0.8180127739199552,0.12767726409411617,-0.004124486399888638,1.5824794446311057,0.3283526506398717,-0.007530942739779096,1.1240720297122626,0.12614562347336528,-0.0057209728644145785,-0.4645328482621974,0.17795805519254507,0.003950179140700417,1.5828905585593904,0.32441367010782884,-0.007555364105665105,1.6312825296487914,0.1744512948886014,-0.008511935456056946,-1.1927816853816826,0.17235854414327684,0.008280349535721135,-1.6819653126716325,0.17275799793750718,0.011126779138950108,0.561425768925075,0.3211928775964732,-0.0014711751646395723,0.8334962868376666,0.3148635971834788,-0.0030937315281014026,0.0014095273018809515,0.16935370759110752,0.0010079601744799596,0.00403397915228842,0.16732210846763249,0.0009806067710862979,0.08616068660980153,0.311086433889265,0.001362846701500715,7.5,0.0,0.07497890519482399,0.12548611976700552,0.013906966124170299
0.218,40.0,15514.285356194121,-1.6819741166312316,0.3349530833950076,0.012099787709994893,0.5574872551806276,0.13024378881797832,-0.002592384086643169,0.8208882347716903,0.12767726409411614,-0.004142013058955034,1.5814306360599442,0.3283526506398717,-0.007524760763947404,1.1683781647150053,0.12614562347336525,-0.005987558437433384,-0.4484913609933835,0.17795805519254504,0.003854945420728454,1.5823408336631901,0.3244136701078288,-0.0075508613307093695,1.6621164098504082,0.17445129488860137,-0.00874098740856114,-1.1740874152570455,0.1723585441432768,0.008190841377149757,-1.6823298521412609,0.17275799793750715,0.011128339863654838,0.556603315467918,0.32119287759647314,-0.0014413973479716112,0.8365267794050676,0.3148635971834787,-0.003111796137925128,0.0014601038023980366,0.1693537075911075,0.0010076650817353592,0.004184565642579713,0.16732210846763249,0.0009797287758920644,0.08840713709477055,0.31108643388926494,0.0013495544836767805,7.499999999999999,0.0,0.07498695311629361,0.12533089769471048,0.013875107012750037
0.22,41.0,15631.553338557722,-1.682357179637943,0.3349530833950077,0.012101563200157437,0.5527673166416646,0.13024378881797835,-0.002563460798175895,0.8237644883123874,0.12767726409411617,-0.004159265824065445,1.5804495407981736,0.32835265063987173,-0.007518467912520435,1.2124958123135674,0.12614562347336528,-0.00625339524744984,-0.43229431615320174,0.1779580551925451,0.003758696497115572,1.5819279766301853,0.32441367010782884,-0.007547562981332168,1.6866408526164696,0.17445129488860142,-0.008925990689770841,-1.1521034913820591,0.17235854414327684,0.008078675756401935,-1.6826953234577384,0.17275799793750718,0.011130527100472609,0.5518008110913193,0.32119287759647325,-0.0014124626272286683,0.8395208313365098,0.3148635971834788,-0.003129979093329533,0.001512102322590775,0.16935370759110752,0.001007361622732257,0.0043394871391120495,0.1673221084676325,0.0009788252569503167,0.09068427944508678,0.31108643388926505,0.001336075780766967,7.500000000000001,0.0,0.07498730235944422,0.1251729866084495,0.013856388606080931
0.222,43.0,15827.919031517593,-1.6828203821425787,0.3349530833950076,0.012103861578197704,0.5480860959258356,0.13024378881797835,-0.002535141166942117,0.8266521124299137,0.12767726409411617,-0.004176523345309627,1.5795314864504084,0.3283526506398717,-0.007512581340949811,1.2564246529730796,0.12614562347336528,-0.006518101133041213,-0.41594163566643294,0.17795805519254507,0.003661514228074481,1.5816096864425255,0.32441367010782884,-0.007545085839134139,1.7057598180306401,0.1744512948886014,-0.00907313734636721,-1.1272637941541803,0.17235854414327684,0.007946772213152016,-1.683060455026927,0.17275799793750718,0.011132719928371473,0.5470104719211343,0.3211928775964732,-0.0013836476009690766,0.8424897941952941,0.3148635971834788,-0.003147943404918186,0.0015655509736804138,0.16935370759110752,0.0010070496316111005,0.004498825510223198,0.16732210846763249,0.0009778957279711225,0.09299171940150805,0.311086433889265,0.0013224129266650694,7.5,0.0,0.07498860296458214,0.12501392810225948,0.013839976688163448
0.224,43.0,15825.759206589462,-1.6833127199013909,0.3349530833950076,0.012106640793225518,0.5434199190722133,0.13024378881797835,-0.002507053842647143,0.8295344301571912,0.12767726409411617,-0.004193849090014785,1.5786668351987017,0.3283526506398717,-0.00750707301486322,1.3001678576236084,0.12614562347336528,-0.0067816741769982855,-0.3994325273185362,0.17795805519254507,0.003563398145153868,1.5813549828899003,0.32441367010782884,-0.00754317609800818,1.7202643416844166,0.1744512948886014,-0.009187851138852232,-1.099951863035585,0.17235854414327684,0.007797734029784744,-1.6834689957590792,0.17275799793750718,0.011134910717786606,0.5422150329000889,0.3211928775964732,-0.0013549055659479664,0.8454580159029959,0.3148635971834788,-0.003165757182070892,0.0016204783339132643,0.16935370759110752,0.0010067289397045626,0.0046626634156707765,0.16732210846763249,0.0009769396977444558,0.0953290575013594,0.311086433889265,0.0013085682869265417,7.5,0.0,0.07498847493237261,0.12485191572385898,0.013824692964822747
0.226,41.0,15594.821783372041,-1.6837850229690146,0.3349530833950076,0.012109594819778392,0.5388220086160386,0.13024378881797832,-0.0024790567815254102,0.8323808241079472,0.12767726409411614,-0.00421114299637845,1.5778292847676452,0.3283526506398717,-0.00750188510735298,1.343739729494924,0.12614562347336525,-0.007044133404901459,-0.3827634562208553,0.17795805519254504,0.0034643434950664873,1.581135671234214,0.3244136701078288,-0.007541647876692429,1.7308459084214338,0.17445129488860137,-0.009274878280774891,-1.0705032544511688,0.1723585441432768,0.007633862443073171,-1.6839318913061343,0.17275799793750715,0.011137361962179518,0.537528047691411,0.32119287759647314,-0.0013261329318216945,0.8484166522912513,0.3148635971834787,-0.0031835665123171025,0.0016769134475846776,0.1693537075911075,0.0010063993755431654,0.004831084277703599,0.16732210846763249,0.0009759566703117702,0.09769588915301451,0.31108643388926494,0.0012945442583274333,7.499999999999999,0.0,0.07498753251709048,0.12468622224474653,0.013809531829119894
0.228,40.0,15492.626169070934,-1.6842405386381838,0.3349530833950077,0.012112428638184135,0.5343975202382238,0.13024378881797835,-0.002451469318788361,0.8351843712497208,0.12767726409411617,-0.004228221360082987,1.5769934883057708,0.32835265063987173,-0.007496859804766641,1.3871538710982307,0.12614562347336528,-0.007305564636129353,-0.36593103856671655,0.1779580551925451,0.003364329068480402,1.5809254118965788,0.32441367010782884,-0.00754033200675831,1.7381079909403787,0.17445129488860142,-0.009338367681196995,-1.039210792001309,0.17235854414327684,0.007457170791566674,-1.6843985068738854,0.17275799793750718,0.01114013933546185,0.5330400235136518,0.32119287759647325,-0.001298011020569627,0.8513315130874708,0.3148635971834788,-0.003201318330646635,0.0017348858240235523,0.16935370759110752,0.0010060607648611371,0.005004172251808036,0.1673221084676325,0.0009749461451395735,0.1000918047113344,0.31108643388926505,0.001280343268417503,7.500000000000001,0.0,0.07498718603330841,0.12452508487101958,0.013803302649434189
0.23,40.0,15493.808657438109,-1.6847142980790828,0.3349530833950076,0.01211516173219915,0.5300954155652474,0.13024378881797835,-0.0024249223885214727,0.8379718247788663,0.12767726409411617,-0.004245042642933627,1.5761834445899954,0.3283526506398717,-0.007491845025995395,1.4303904849486624,0.12614562347336528,-0.007566049485749193,-0.3489398876138019,0.17795805519254507,0.00326333456255557,1.5807152491154643,0.32441367010782884,-0.007539070450732499,1.7425757264461033,0.1744512948886014,-0.009381940176310664,-1.006337121987994,0.17235854414327684,0.007269416016867515,-1.6848386906769237,0.17275799793750718,0.011142939028868355,0.5286495425974008,0.3211928775964732,-0.0012710828755030715,0.8542196905194003,0.3148635971834788,-0.003218807495423952,0.0017944254365363551,0.16935370759110752,0.0010057129306025037,0.005182012197137212,0.16732210846763249,0.0009739076172949467,0.10251638955404851,0.311086433889265,0.0012659677750675837,7.5,0.0,0.07498783449034205,0.12436650064505986,0.013803550380545204
0.232,41.0,15611.927288856145,-1.6852224482057487,0.3349530833950076,0.012118004288844544,0.525764908796115,0.13024378881797835,-0.0023991097604836144,0.8407534118601757,0.12767726409411617,-0.004261767364108501,1.5754222658719375,0.3283526506398717,-0.007486984763700742,1.4734306638954429,0.12614562347336528,-0.007825469168851783,-0.331794642680178,0.17795805519254507,0.0031613876568380816,1.5805096322200194,0.32441367010782884,-0.007537809474045813,1.7447053113911077,0.1744512948886014,-0.009408746589345011,-0.972117379761983,0.17235854414327684,0.007072173996787626,-1.6852926588284212,0.17275799793750718,0.011145580131686586,0.5242209884435407,0.3211928775964732,-0.0012447399900055657,0.8571120438810185,0.3148635971834788,-0.003236136560015529,0.0018555627213096277,0.16935370759110752,0.0010053556929274271,0.005364689646630951,0.16732210846763249,0.0009728405776229717,0.10496922415906361,0.311086433889265,0.001251420266011299,7.5,0.0,0.07498767969136944,0.12420679478655765,0.013805423903935557
0.234,40.0,15483.868433554135,-1.685747140371341,0.3349530833950076,0.012121053189604538,0.521388106531964,0.13024378881797832,-0.0023731267198688205,0.8435312808152368,0.12767726409411614,-0.004278456886596357,1.5747125200056684,0.3283526506398717,-0.007482417691392395,1.5162693239679803,0.12614562347336525,-0.008083710242532465,-0.31449660593727613,0.17795805519254504,0.0030585161872363383,1.5803040218922813,0.3244136701078288,-0.007536575772673144,1.7448931070896128,0.17445129488860137,-0.009421524099015038,-0.9367525083273229,0.1723585441432768,0.006866855543431559,-1.685774843262825,0.17275799793750715,0.01114830394059557,0.5197608843755886,0.32119287759647314,-0.0012181686650824053,0.8600009413725461,0.3148635971834787,-0.0032534906801852384,0.0019183285762699536,0.1693537075911075,0.0010049888692187873,0.005552290776834461,0.16732210846763249,0.0009717445129260093,0.1074498841826852,0.31108643388926494,0.001236703258381208,7.499999999999999,0.0,0.07498804738567763,0.12404373674790387,0.013806063886438598
0.23600000000000002,41.0,15604.790841504393,-1.6862181116538382,0.3349530833950076,0.012124201342598093,0.5169354747153433,0.13024378881797835,-0.002346865906283914,0.8462778729034547,0.12767726409411617,-0.0042951241003267235,1.574056129490843,0.3283526506398717,-0.00747815921619478,1.5589018083705541,0.12614562347336528,-0.00834074220296769,-0.297046993483189,0.17795805519254507,0.002954727966778927,1.5800929600561866,0.32441367010782884,-0.007535342110706714,1.7434823815432172,0.1744512948886014,-0.009422650873206068,-0.9004166314928062,0.17235854414327684,0.006654666314823599,-1.686265626376854,0.17275799793750718,0.011151197047201992,0.515331285886984,0.3211928775964732,-0.0011914080406746927,0.8628847813323701,0.3148635971834788,-0.0032708240651344042,0.0019827543599003445,0.16935370759110752,0.0010046122740890253,0.005744902377423837,0.16732210846763249,0.0009706189061447881,0.10995794053873657,0.311086433889265,0.0012218192982394788,7.5,0.0,0.07498908073789233,0.123881221309051,0.013809759615632956
