t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma,input_sigma_diff,object_gui_scanned_mug_x,object_gui_scanned_mug_y,object_gui_scanned_mug_z
0.028,0.0,0.0,1.0694489294845192e-05,0.03997420093314994,0.0004795887299146062,0.00012609165797721822,0.039186487553934994,0.0004690367948905052,0.00022839560780273436,0.03146106528507188,0.0003753568255671777,1.1377681945204414e-05,0.03997420093314994,0.00047958219308347677,0.00010178717529139459,0.03871639903388407,0.0004636273647440421,0.00030858708655662605,0.03871639903388407,0.00046165676737567013,3.989939509649266e-05,0.039186487553934994,0.00046985788423929914,5.363045578914426e-05,0.030841107875770574,0.00036958264010341594,0.0002406410254047427,0.030471132109555314,0.0003633608874989202,1.04,0.0,0.045,0.125,0.09
0.03,0.0,0.0,1.3277989426849674e-05,0.043049139466469155,0.0005164613397260917,0.00015624162803899562,0.04220083275039152,0.0005048968931089717,0.0002829468960709763,0.0338811472300774,0.0004038330194672961,1.4120415832627723e-05,0.043049139466469155,0.0005164531414142874,0.00012614338294564715,0.04169458357495207,0.0004991135567959282,0.00038228224674422744,0.04169458357495207,0.0004966319578607453,4.9451898630315225e-05,0.04220083275039152,0.0005059312002635404,6.64808688104975e-05,0.03321350078929138,0.0003979184440020269,0.00029810634083199915,0.03281506534875187,0.0003908930918801656,1.1199999999999999,0.0,0.045,0.125,0.09
0.032,0.0,0.0,1.6253170842917163e-05,0.04612407799978838,0.0005533296001243384,0.00019084246989817965,0.04521517794684806,0.0005407072358257088,0.0003455275628836764,0.03630122917508294,0.0004322193873481436,1.7276727791126632e-05,0.04612407799978838,0.0005533194910074691,0.00015410208039803795,0.04467276811602008,0.0005345594967968931,0.0004668208453508726,0.04467276811602008,0.0005314858304313102,6.0419321282470983e-05,0.04521517794684806,0.000541988712578613,8.123876420906769e-05,0.0355858937028122,0.00042623295400802044,0.00036402575299705005,0.03515899858794844,0.00041833070696539726,1.2,0.0,0.045,0.125,0.09
0.034,0.0,0.0,1.9649782354759875e-05,0.04919901653310761,0.0005901931603471763,0.00023019820590886129,0.0482295231433046,0.0005764641680808771,0.00041667917744817257,0.03872131112008847,0.00046050940268645753,2.087739565854721e-05,0.04919901653310761,0.0005901808776637978,0.00018591134752818446,0.04765095265708808,0.0005699622069202805,0.0005629331738163311,0.04765095265708808,0.0005662095817408465,7.289969180886109e-05,0.0482295231433046,0.0005780292458642656,9.803746714207938e-05,0.03795828661633301,0.00045452457422548735,0.0004389682572059527,0.037502931827145,0.00044566687288977543,1.28,0.0,0.045,0.125,0.09
0.036000000000000004,0.0,0.0,2.3498127717735494e-05,0.05227395506642684,0.000627051663408865,0.0002746122610970644,0.05124386833976114,0.0006121640416062274,0.0004969408401150692,0.041141393065094,0.00048869656665175,2.4953655337635656e-05,0.05227395506642684,0.0006270369320492195,0.00022181918563452525,0.05062913719815609,0.0006053187102075349,0.00067134597126327,0.05062913719815609,0.0006007944482920772,8.699113055214548e-05,0.05124386833976114,0.0006140516237754274,0.00011701065885127843,0.04033067952985383,0.00048279170475254104,0.000523500003350807,0.039846865066341566,0.00047289476170962735,1.36,0.0,0.045,0.125,0.09
0.038,0.0,0.0,2.7829101789980047e-05,0.05534889359974607,0.00066390474566434,0.0003243874234939821,0.05425821353621768,0.0006478032153014474,0.0005868490220316186,0.04356147501009953,0.0005167744100398135,2.9537230873679988e-05,0.05534889359974607,0.0006638872793329013,0.000262073510970975,0.0536073217392241,0.0006406260306430748,0.0007927821941355216,0.0536073217392241,0.0006352317092155299,0.000102791855644303,0.05425821353621768,0.0006500546688679864,0.0001382923985829561,0.042703072443374644,0.0005110327414142804,0.000618184111576684,0.04219079830553813,0.0005000075796262478,1.4400000000000002,0.0,0.045,0.125,0.09
0.04,0.0,0.0,3.267422652760552e-05,0.05842383213306528,0.0007007520363753036,0.000379825804500064,0.05727255873267421,0.0006833780557101627,0.0006869374056263541,0.04598155695510505,0.0005447364951968812,3.4660364441604624e-05,0.05842383213306528,0.0007007315388262992,0.0003069221480449539,0.05658550628029209,0.0006758811932318534,0.000927960787101186,0.05658550628029209,0.0006695126890338788,0.0001204001892276522,0.05727255873267421,0.0006860372025243588,0.0001620171451529012,0.045075465356895446,0.0005392460754997499,0.0007235804889981331,0.04453473154473468,0.0005269985691978959,1.5199999999999998,0.0,0.045,0.125,0.09
0.042,0.0,0.0,3.8065686805697955e-05,0.06149877066638451,0.0007375931572782829,0.00044122879928204636,0.06028690392913075,0.0007188849374955682,0.0007977367259770395,0.04840163890011058,0.0005725764179338107,4.0355846236700935e-05,0.06149877066638451,0.0007375693236233149,0.0003566128226622499,0.0595636908213601,0.0007110812240797818,0.0010775964552996683,0.0595636908213601,0.000703628760411107,0.00013991456369532858,0.06028690392913075,0.0007219980448788371,0.00018831977813443292,0.04744785827041626,0.0005674300935031604,0.0008402456475308392,0.04687866478393125,0.0005538610115391973,1.5999999999999999,0.0,0.045,0.125,0.09
0.044,0.0,0.0,4.4036366054909566e-05,0.06457370919970375,0.0007744277221547766,0.0005088970472050363,0.0633012491255873,0.000754320243915663,0.000919774613113705,0.05082172084511611,0.0006002878094296688,4.665704426318129e-05,0.06457370919970375,0.0007744002402416046,0.0004113931547043333,0.06254187536242811,0.0007462231504771903,0.001242399438011273,0.06254187536242811,0.0007375713468855414,0.00016143352795217666,0.0633012491255873,0.0007579360147427035,0.00021733561864786694,0.04982025118393708,0.0005955831768696318,0.0009687325229035877,0.04922259802312781,0.0005805882285071636,1.68,0.0,0.045,0.125,0.09
0.046,0.0,0.0,5.061988170349927e-05,0.06764864773302295,0.0008112553364036166,0.000583130392301784,0.06631559432204381,0.0007896803672980653,0.0010535754353082248,0.05324180279012163,0.0006278643381240951,5.359793401474922e-05,0.06764864773302295,0.0008112238882651173,0.000471510650623914,0.0655200599034961,0.0007813040009855013,0.0014230752838274774,0.0655200599034961,0.0007713319255858179,0.0001850557536969769,0.06631559432204381,0.0007938499295290998,0.0002492004497299807,0.052192644097457885,0.0006237037017457202,0.001109590294915273,0.05156653126232437,0.0006071735848730494,1.7599999999999998,0.0,0.045,0.125,0.09
0.048,0.0,0.0,5.785062041474049e-05,0.07072358626634219,0.0008480755966156642,0.0006642278437812993,0.06932993951850036,0.0008249617095143828,0.0011996601434015588,0.05566188473512717,0.0006552997115978274,6.121312804138352e-05,0.07072358626634219,0.0008480398599879294,0.0005372126956447142,0.06849824444456412,0.0008163208055272825,0.001620324627399472,0.06849824444456412,0.0008049020299288398,0.00021088004172688596,0.06932993951850036,0.0008297386051776405,0.0002840505362622672,0.0545650370109787,0.0006517900387349847,0.0012633642090012212,0.053910464501520934,0.0006336104904792679,1.8399999999999999,0.0,0.045,0.125,0.09
0.05,0.0,0.0,6.576377310968237e-05,0.07379852479966141,0.00088488809015096,0.0007524875365789955,0.0723442847149569,0.0008601606824541071,0.0013585461162194347,0.0580819666801327,0.0006825876784407737,6.953790539654019e-05,0.07379852479966141,0.0008848477400594403,0.0006087465456516172,0.07147642898563213,0.0008512705954798489,0.0018348429678419994,0.07147642898563213,0.0008382732522987918,0.00023900532826492632,0.0723442847149569,0.0008656008560787602,0.00032202264443700245,0.056937429924499516,0.000679840552658847,0.001430595399172628,0.0562543977407175,0.0006598924023805953,1.92,0.0,0.045,0.125,0.09
0.052000000000000005,0.0,0.0,7.439536976532159e-05,0.07687346333298065,0.0009216923947184516,0.0008482066919505674,0.07535862991141344,0.0008952737084980133,0.0015307470071268716,0.06050204862513823,0.0007097220301070256,7.860824095898207e-05,0.07687346333298065,0.0009216471051310092,0.0006863593187575539,0.07445461352670013,0.0008861504037725823,0.002067320448868931,0.07445461352670013,0.0008714372467062975,0.00026953069131131584,0.07535862991141344,0.0009014354949977821,0.0003632540607404006,0.05930982283802033,0.000707853602323,0.0016118207123923972,0.058598330979914064,0.0006860128269688973,2.0,0.0,0.045,0.125,0.09
0.054,0.0,0.0,8.378231397831559e-05,0.07994840186629988,0.0009584880779584148,0.0009516815781118396,0.07837297510786999,0.000930297220991033,0.0017167725917715713,0.06292213057014376,0.0007366966027562026,8.846083462345325e-05,0.07994840186629988,0.0009584375235040908,0.0007702979865336968,0.07743279806776814,0.000920957264988127,0.0023184416407364085,0.07743279806776814,0.0009043857314267905,0.0003025553570193813,0.07837297510786999,0.000937241332998704,0.0004078826104323876,0.06168221575154115,0.000735827540289609,0.0018075725344501529,0.06094226421911063,0.0007119653220806189,2.08,0.0,0.045,0.125,0.09
0.056,0.0,0.0,9.396241728444524e-05,0.08302334039961909,0.0009952746970276892,0.0010632074709268499,0.08138732030432651,0.000965227664714576,0.0019171286170657934,0.06534221251514928,0.0007635052790805326,9.91331403544223e-05,0.08302334039961909,0.0009952185547799476,0.0008608093648897498,0.08041098260883613,0.0009556882154676292,0.002588885324068732,0.08041098260883613,0.0009371104916171966,0.0003381787060967511,0.08138732030432651,0.0009730171793676855,0.00045604667550279643,0.06405460866506195,0.0007637607126555548,0.0020183786173986317,0.06328619745830719,0.0007377434990862845,2.1599999999999997,0.0,0.045,0.125,0.09
0.058,0.0,0.0,0.00010497443322411527,0.08609827893293831,0.0010320517981878463,0.0011830786146464628,0.08440166550078304,0.0010000614963582744,0.002132316651455914,0.0677622944601548,0.0007901419901170682,0.00011066339509712657,0.08609827893293831,0.0010319897495110067,0.0009581401045913464,0.08338916714990414,0.0009903402934201729,0.002879324275641506,0.08338916714990414,0.000969603381910025,0.000376500280232471,0.08440166550078304,0.0010087618415362356,0.0005078852120840666,0.06642700157858276,0.0007916514588369596,0.0022447619086130993,0.06563013069750374,0.0007633410249612613,2.2399999999999998,0.0,0.045,0.125,0.09
0.06,0.0,0.0,0.00011685809114426377,0.08917321746625755,0.001068818916396401,0.001311588182699841,0.08741601069723959,0.0010347951849911175,0.0023628339365284316,0.07018237640516034,0.0008166007170444531,0.00012309064754015842,0.08917321746625755,0.001068750648853925,0.0010625366814018078,0.08636735169097215,0.0010249105390365697,0.003190425056195859,0.08636735169097215,0.0010018563289839676,0.00041761978855063575,0.08741601069723959,0.0010444741250040853,0.0005635377673008247,0.06879939449210358,0.0008194981113602341,0.0024872403815348293,0.06797406393670032,0.0007887516243370467,2.32,0.0,0.045,0.125,0.09
0.062,0.0,0.0,0.0001296541297271387,0.09224815599957677,0.00110557557490119,0.001449028238541133,0.09043035589369612,0.0010694252125319553,0.0026091732400007304,0.07260245835016588,0.0008428754929636494,0.00013645478672384324,0.09224815599957677,0.0011055007842244394,0.001174245385835753,0.08934553623204015,0.0010593959946076602,0.0035228478003568194,0.08934553623204015,0.0010338613341101316,0.0004616371140910741,0.09043035589369612,0.0010801528332617459,0.0006231444955370246,0.0711717874056244,0.0008472989956598829,0.0027463268681590693,0.07031799717589687,0.0008139690815323445,2.4,0.0,0.045,0.125,0.09
0.064,0.0,0.0,0.00014340433023648833,0.095323094532896,0.0011423212848380264,0.0015956896965537756,0.09344470109015267,0.0011039480742193384,0.002871822710144438,0.0750225402951714,0.000868960404662048,0.0001507965704886692,0.095323094532896,0.001142239676954066,0.0012935123125123094,0.09232372077310816,0.001093793704647269,0.0038772460087281935,0.09232372077310816,0.0010656104756730162,0.0005086523203175693,0.09344470109015267,0.0011157967677127391,0.0006868461741016402,0.07354418031914521,0.0008750524298832983,0.003022528893327267,0.07266193041509345,0.0008389872425632126,2.48,0.0,0.045,0.125,0.09
0.066,0.0,0.0,0.00015815154947180514,0.09839803306621522,0.0011790555448317449,0.0017518622830148389,0.0964590462866092,0.0011383602790806652,0.003151265731688732,0.07744262224017694,0.00089484959436039,0.00016615765375803946,0.09839803306621522,0.0011789668379487187,0.0014205833490959275,0.09530190531417616,0.0011281007160199663,0.004254266342235494,0.09530190531417616,0.0010970959116653755,0.0005587656576540399,0.0964590462866092,0.0011514047275954997,0.0007547842182742287,0.07591657323266603,0.0009027567247027726,0.003316348510882676,0.07500586365429,0.0008638000171315529,2.56,0.0,0.045,0.125,0.09
0.068,0.0,0.0,0.00017393975242135744,0.10147297159953446,0.001215777840600752,0.0019178344971218857,0.09947339148306575,0.001172658350400611,0.003447980783250445,0.07986270418518246,0.0009205372614419247,0.00018258061664962877,0.10147297159953446,0.001215681767349317,0.001555704164813082,0.09828008985524418,0.0011623140780737792,0.004654548418787686,0.09828008985524418,0.0011283098821561043,0.0006120775700490462,0.09947339148306575,0.0011869755099049404,0.0008271006957120157,0.07828896614618684,0.0009304101831349514,0.003628282141747752,0.07734979689348656,0.0008884013805912466,2.64,0.0,0.045,0.125,0.09
0.07,0.0,0.0,0.00019081404460484134,0.10454791013285368,0.001252487644565188,0.002093893572084851,0.10248773667952228,0.0012068388261888047,0.003762441296337298,0.082282786130188,0.0009460176641632507,0.00020010899240963876,0.10454791013285368,0.0012523839541944486,0.0016991201985334073,0.10125827439631219,0.0011964308427779892,0.005078724612327661,0.10125827439631219,0.001159244711730294,0.0006686887015689285,0.10248773667952228,0.0012225079093136787,0.0009039383402005005,0.08066135905970766,0.0009580111003679477,0.0039588204139810726,0.07969373013268313,0.0009127853758912247,2.72,0.0,0.045,0.125,0.09
0.07200000000000001,0.0,0.0,0.0002088207040965864,0.10762284866617292,0.001289184415458817,0.00228032543628549,0.10550208187597883,0.0012408982596467278,0.004095115515970053,0.08470286807519353,0.0009712851213462749,0.0002187872951642596,0.10762284866617292,0.0012890728760851593,0.001851076646404111,0.10423645893738019,0.0012304480648661614,0.005527419854340529,0.10423645893738019,0.0011898928119006304,0.000728699903019819,0.10550208187597883,0.001258000718092919,0.000985440564729932,0.08303375197322847,0.0009855577635963357,0.00430844800487074,0.08203766337187969,0.0009369461154947835,2.8000000000000003,0.0,0.045,0.125,0.09
0.074,0.0,0.0,0.00022800721322035182,0.11069778719949214,0.0013258675979447466,0.002477414674506986,0.10851642707243536,0.0012748332196337985,0.004446466362968832,0.08712295002019906,0.000996334014050748,0.00023866104748265896,0.11069778719949214,0.0013257479988519345,0.0020118184490267943,0.1072146434784482,0.0012643628019845291,0.006001251437887892,0.1072146434784482,0.001220246683489292,0.0007922122385987094,0.10851642707243536,0.0012934527260329864,0.0010717514738803724,0.08540614488674929,0.0010130484518642323,0.00467764348512052,0.08438159661107626,0.0009608777832744663,2.8800000000000003,0.0,0.045,0.125,0.09
0.076,0.0,0.0,0.0002484222899068565,0.11377272573281134,0.001362536622235092,0.002685444489236349,0.11153077226889188,0.0013086402911326187,0.004816951297948277,0.08954303196520456,0.0010211587872268287,0.00025977680774583547,0.11377272573281134,0.0013624087762239443,0.002181590278166116,0.11019282801951617,0.0012981721148458724,0.006500828824235407,0.11019282801951617,0.0012502989189795393,0.000859326992573687,0.11153077226889188,0.001328862720363518,0.0011630158754984401,0.08777853780027008,0.0010404814359166765,0.005066879165184145,0.0867255298502728,0.0009845746363818274,2.9599999999999995,0.0,0.045,0.125,0.09
0.078,0.0,0.0,0.0002701159187052948,0.11684766426613057,0.0013991909037146845,0.002904696662042282,0.11454511746534841,0.0013423160757133447,0.005207022187065645,0.0919631139102101,0.0010457539513471419,0.0002821821973156881,0.11684766426613057,0.0013990546495006168,0.002360636522980036,0.11317101256058418,0.0013318730673890168,0.007026753452139982,0.11317101256058418,0.0012800422048361852,0.000930145675993392,0.11454511746534841,0.0013642294856732967,0.0012593792916492051,0.09015093071379089,0.0010678549780595095,0.005476620943802473,0.08906946308946936,0.0010080310070914227,3.0399999999999996,0.0,0.045,0.125,0.09
0.08,0.0,0.0,0.0002931393814402023,0.1199226027994498,0.0014358298425689341,0.0031354515150312443,0.11755946266180496,0.0013758571919971522,0.005617125169565325,0.09438319585521562,0.0010701140840177997,0.00030592592749867137,0.1199226027994498,0.0014356850472256094,0.0025492012757616965,0.1161491971016522,0.001365462726944066,0.007579618549862,0.1161491971016522,0.0013094693237941466,0.0010047700334256762,0.11755946266180496,0.0013995518038297388,0.0013609879688271055,0.09252332362731171,0.00109516733202795,0.005907328158797317,0.09141339632866594,0.0010312413046183616,3.1199999999999997,0.0,0.045,0.125,0.09
0.082,0.0,0.0,0.00031754528750514867,0.12299754133276902,0.0014724528234159458,0.0033779878723844696,0.1205738078582615,0.001409260276118763,0.006047700527162676,0.09680327780022116,0.0010942338315678701,0.00033105782629842345,0.12299754133276902,0.0014722993848632442,0.002747528317183321,0.1191273816427202,0.001398938164403502,0.008160008949967008,0.1191273816427202,0.0013385731571142984,0.001083302049725379,0.1205738078582615,0.0014348284538980298,0.0014679888874101514,0.09489571654083252,0.001122416742864065,0.006359453440174968,0.0937573295678625,0.0010542000169087822,3.1999999999999997,0.0,0.045,0.125,0.09
0.084,0.0,0.0,0.0003433876037848522,0.12607247986608824,0.001509059214942997,0.003632583021978772,0.12358815305471804,0.0014425219821880028,0.006499182555309417,0.09922335974522668,0.001118107910616768,0.00035762886495177326,0.12607247986608824,0.001508897064477478,0.0029558611010328337,0.1221055661837882,0.0014322964543992587,0.008768500906980274,0.1221055661837882,0.0013673466868058543,0.0011658439568310649,0.12358815305471804,0.001470058212059912,0.0015805297703421,0.09726810945435334,0.0011496014468033184,0.006833442565591569,0.09610126280705907,0.0010769017124026092,3.28,0.0,0.045,0.125,0.09
0.08600000000000001,0.0,0.0,0.0003707216841974297,0.1291474183994075,0.0015456483695474718,0.0038995126770939997,0.1266024982511746,0.0014756389827503499,0.006971999436382207,0.10164344169023222,0.0011417311096190736,0.00038569118424255325,0.1291474183994075,0.0015454774744134685,0.003174442738434248,0.12508375072485622,0.0014655346754858807,0.009405661917956628,0.12508375072485622,0.0013957829978145113,0.0012524982405904999,0.1266024982511746,0.0015052398515321224,0.0016987590910276956,0.09964050236787415,0.0011767196711703846,0.0073297343182316035,0.09844519604625562,0.0010993410417679686,3.36,0.0,0.045,0.125,0.09
0.088,0.0,0.0,0.00039960429884861547,0.13222235693272671,0.0015822196229823514,0.0041790509382100575,0.1296168434476311,0.0015086079692464452,0.007466573114835344,0.10406352363523776,0.0011650982903862667,0.00041529812058766576,0.13222235693272671,0.00158203998898181,0.0034035159815432045,0.12806193526592421,0.0014986499103298797,0.010072050546026922,0.12806193526592421,0.0014238752801756112,0.001343367647614569,0.1296168434476311,0.0015403721424844872,0.001822826080426504,0.10201289528139497,0.0012037696342844073,0.007848760347149897,0.1007891292854522,0.0011215127396066473,3.44,0.0,0.045,0.125,0.09
0.09,0.0,0.0,0.0004300936627899085,0.1352972954660459,0.0016187722940063675,0.0044714702548964745,0.13263118864408763,0.0015414256524705309,0.007983319174357888,0.10648360558024327,0.0011882043895848952,0.000446504231889873,0.1352972954660459,0.001618583968145499,0.0036433232067093944,0.1310401198069922,0.001531639245905388,0.010768216246981393,0.1310401198069922,0.0014516168311315835,0.0014385551921592677,0.13263118864408763,0.0015754538519576768,0.0019528807333313017,0.10438528819491577,0.0012307495453738712,0.008390945030126589,0.10313306252464874,0.001143411626129986,3.5199999999999996,0.0,0.045,0.125,0.09
0.092,0.0,0.0,0.0004622494643727309,0.13837223399936516,0.0016553056840389031,0.004777041387797536,0.13564553384054417,0.0015740887630277724,0.00852264671707479,0.1089036875252488,0.001211044420210691,0.0004793653231518052,0.13837223399936516,0.0016551087572097033,0.003894106397097959,0.13401830434806022,0.00156449977369621,0.01149469919894912,0.13401830434806022,0.001479001057212946,0.0015381641630353288,0.13564553384054417,0.001610483743780619,0.0020890738138174226,0.10675768110843659,0.0012576576045012634,0.008956705339083621,0.10547699576384531,0.0011650326088046246,3.5999999999999996,0.0,0.045,0.125,0.09
0.094,0.0,0.0,0.0004961328931908101,0.14144717253268438,0.0016918190768197398,0.005096033370716071,0.13865987903700072,0.0016065940517904383,0.009084958244830937,0.11132376947025434,0.0012336134730381546,0.000513938471845706,0.14144717253268438,0.0016916136865143911,0.004156107124762315,0.13699648888912824,0.0015972285899043637,0.012252030135231656,0.13699648888912824,0.0015060214762821493,0.0016422981305449697,0.13865987903700072,0.001645460578487585,0.0022315568598499213,0.1091300740219574,0.0012844920024976797,0.009546450708110325,0.10782092900304187,0.0011863706839674991,3.6799999999999997,0.0,0.045,0.125,0.09
0.096,0.0,0.0,0.0005318066676031267,0.1445221110660036,0.0017283117380737535,0.005428713472799023,0.14167422423345727,0.0016389382903528944,0.009670649542596298,0.11374385141525986,0.0012559067180451472,0.0005502820530334599,0.1445221110660036,0.001728098071129895,0.004429566532161217,0.13997467343019623,0.0016298227956652073,0.013040730180347765,0.13997467343019623,0.001532671719539575,0.0017510609534451742,0.14167422423345727,0.0016803831132349476,0.002380482187035864,0.11150246693547822,0.0013112509209075396,0.01016058290414474,0.11016486224223844,0.0012074209384095374,3.76,0.0,0.045,0.125,0.09
0.098,0.0,0.0,0.0005693350618299009,0.14759704959932282,0.0017647829151806362,0.005775347160828006,0.1446885694299138,0.0016711182714853772,0.01028010956402963,0.1161639333602654,0.0012779194058120291,0.0005884557642314762,0.14759704959932282,0.0017645612105554726,0.00471472531311325,0.14295285797126425,0.0016622794972692364,0.013861310689345058,0.14295285797126425,0.0015589455334909979,0.0018645567859368454,0.1446885694299138,0.0017152501017176232,0.002536002891509529,0.11387485984899903,0.001337932531943558,0.010799495900356271,0.112508795481435,0.0012281785509274832,3.84,0.0,0.045,0.125,0.09
0.1,0.0,0.0,0.0006087839326142268,0.15067198813264207,0.0018012318368497461,0.0061361980616180985,0.14770291462637034,0.001703130809586508,0.010913720319237466,0.11858401530527092,0.0012996468688948955,0.0006285206500150298,0.15067198813264207,0.0018010023884209273,0.005011823693182318,0.14593104251233224,0.0016945958063906278,0.01471427309043315,0.14593104251233224,0.001584836781875846,0.0019828900846790964,0.14770291462637034,0.001750060294085202,0.0026982728519387633,0.11624725276251985,0.0013645349984521239,0.011463575752274364,0.11485272872063157,0.0012486387938433036,3.92,0.0,0.045,0.125,0.09
0.10200000000000001,0.0,0.0,0.0006502207454420963,0.1537469266659613,0.0018376577128001647,0.0065115279245281845,0.15071725982282688,0.0017349727411345053,0.011571856764764377,0.12100409725027646,0.001321084523172468,0.0006705391263566931,0.1537469266659613,0.0018374208721913551,0.005321101409488073,0.14890922705340026,0.0017267688403226154,0.015600108730991737,0.14890922705340026,0.0016103394475556053,0.0021061656158278645,0.15071725982282688,0.0017848124368577737,0.0028674467306412355,0.11861964567604066,0.0013910564738892229,0.012153200476706753,0.11719666195982813,0.001268797034490645,4.0,0.0,0.045,0.125,0.09
0.10400000000000001,0.0,0.0,0.0006937146003136945,0.1568218651992805,0.001874059733446061,0.00690159658408623,0.15373160501928343,0.001766640925137063,0.012254886695849678,0.123424179195282,0.0013422278691662113,0.0007145750046935208,0.1568218651992805,0.0018738159128750859,0.005642797689935622,0.15188741159446828,0.0017587957222197626,0.01651929872700581,0.15188741159446828,0.0016354476343617185,0.002234488462097962,0.15373160501928343,0.001819505272841467,0.0030436799737997896,0.12099203858956148,0.001417495102307043,0.012868739933489918,0.11954059519902469,0.0012886487366678152,4.08,0.0,0.045,0.125,0.09
0.106,0.0,0.0,0.0007393362570589872,0.15989680373259976,0.001910437069587433,0.0073066619227329195,0.15674595021573998,0.001798132243579845,0.012963170640985053,0.12584426114028752,0.0013630724933332541,0.0007606935157176877,0.15989680373259976,0.001910186744734875,0.005977151231859241,0.15486559613553627,0.001790673581347208,0.017472313815978982,0.15486559613553627,0.0016601555689023657,0.0023679640298476033,0.15674595021573998,0.0018541375410437043,0.0032271288107666176,0.1233644315030823,0.0014438490183513902,0.01361055571011323,0.12188452843822126,0.001308189462056776,4.16,0.0,0.045,0.125,0.09
0.108,0.0,0.0,0.0007871581601907592,0.16297174226591896,0.0019467888721063195,0.007726979833687161,0.15976029541219647,0.0018294436018735627,0.013697061758806724,0.12826434308529303,0.0013836140693316958,0.0008089613328853079,0.16297174226591896,0.0019465325850024152,0.006324400180075216,0.15784378067660426,0.0018223995533369402,0.018459614213374623,0.15784378067660426,0.0016844576023275035,0.002506698056184367,0.15976029541219647,0.0018887079765881865,0.003417950252446449,0.12573682441660308,0.0014701163472700376,0.014379001009257287,0.1242284616774178,0.0013274148716076548,4.239999999999999,0.0,0.045,0.125,0.09
0.11,0.0,0.0,0.0008372544632884083,0.16604668079923818,0.001983114271668569,0.00816280418393703,0.16277464060865302,0.0018605719292995903,0.014456905737355013,0.13068442503029856,0.0014038483592579021,0.0008594465956382063,0.16604668079923818,0.0019828526335962347,0.0066847821043393395,0.16082196521767225,0.0018539707804511646,0.019481649472633287,0.16082196521767225,0.0017083482120515713,0.002650796616091478,0.16277464060865302,0.0019232153106296238,0.0036163020887494688,0.1281092173301239,0.0014962952049321293,0.015174420539285773,0.12657239491661437,0.001346320726888285,4.319999999999999,0.0,0.045,0.125,0.09
0.112,0.0,0.0,0.0008897010529059403,0.1691216193325574,0.0020194123784312277,0.008614386777359777,0.16578898580510956,0.0018915141794540705,0.015243040695733337,0.1331045069753041,0.001423771214855389,0.0009122189323334454,0.1691216193325574,0.00201914607284303,0.007058533976204996,0.16380014975874027,0.0018853844118528111,0.020538858348813575,0.16380014975874027,0.0017318220034332839,0.002800366129573223,0.16578898580510956,0.0019576582702682172,0.0038223428851051795,0.1304816102436447,0.001522383697858743,0.01599715040772918,0.12891632815581092,0.0013649028913983016,4.3999999999999995,0.0,0.045,0.125,0.09
0.114,0.0,0.0,0.0009445755719977567,0.17219655786587662,0.002055682281755648,0.009081977317974608,0.16880333100156608,0.0019222673306904755,0.016055797088197855,0.1355245889203096,0.0014433785786949153,0.0009673494828754523,0.17219655786587662,0.0020554120672025182,0.007445892145278166,0.1667783342998083,0.0019166376038832398,0.021631668665902288,0.1667783342998083,0.0017548737114119366,0.0029555133688182254,0.16880333100156608,0.0019920355784639144,0.004036231978028939,0.13285400315716553,0.0015483799232647241,0.016847518017797502,0.1312602613950075,0.0013831573318473398,4.4799999999999995,0.0,0.045,0.125,0.09
0.116,0.0,0.0,0.001001957442855973,0.17527149639919587,0.0020919230499263776,0.009565823373331998,0.17181767619802263,0.0019528283865605763,0.01689549761070815,0.13794467086531514,0.0014626664853254075,0.0010249109210456308,0.17527149639919587,0.002091649762995845,0.007847092314866114,0.16975651884087628,0.0019477275203471775,0.022760497187838423,0.16975651884087628,0.0017774982020996879,0.0031163454653792442,0.17181767619802263,0.002026345953950453,0.004258129469733418,0.13522639607068634,0.001574281969111889,0.01772584196795801,0.13360419463420406,0.0014010801193968787,4.56,0.0,0.045,0.125,0.09
0.11800000000000001,0.0,0.0,0.0010619278895531506,0.1783464349325151,0.0021281337298759096,0.010066170338043383,0.17483202139447918,0.001983194376253766,0.017762457109968474,0.14036475281032068,0.0014816310623953504,0.0010849774765243833,0.1783464349325151,0.002127858288137634,0.00826236951701691,0.1727347033819443,0.0019786513328049382,0.023925749493294207,0.1727347033819443,0.0017996904743292704,0.0032829699173680745,0.17483202139447918,0.002060588111149199,0.004488196221777759,0.13759878898420716,0.001600087914173685,0.018632431954612963,0.13594812787340063,0.0014186674308653115,4.64,0.0,0.045,0.125,0.09
0.12,0.0,0.0,0.0011245699598844779,0.1814213734658343,0.002164313346915374,0.010583261397455135,0.17784636659093572,0.002013362355034708,0.018656982494988286,0.14278483475532622,0.0015002685317442928,0.0011476249566005137,0.1814213734658343,0.0021640367518717192,0.0086919580869474,0.1757128879230123,0.0020094062208719445,0.02512781985425503,0.1757128879230123,0.001821445661156617,0.0034554945966640575,0.17784636659093572,0.002094760760082812,0.004726593847747719,0.13997118189772798,0.0016257958281114026,0.01956758867791104,0.13829206111259718,0.0014359155498958106,4.72,0.0,0.045,0.125,0.09
