t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_roll_adapt,object_adaptive_cylinder_x,object_adaptive_cylinder_y,object_adaptive_cylinder_z
0.342,0.0,0.0,0.015565028560494574,0.29211916066532645,0.0016613923857831572,0.08613069253369582,0.2863627936633711,0.0012093199044880037,0.13862588556878477,0.22990778477552526,0.0005592430060232514,0.014131812503611854,0.29211916066532645,0.0016698380957923403,0.0750583896529725,0.2829275314014605,0.0012544006249424237,0.1847409193475019,0.2829275314014605,0.0006043148112938858,0.03141737147875842,0.2863627936633711,0.0015329070012214594,0.04418564819678205,0.22537732678447725,0.0010917372691592272,0.14313391656508717,0.22267365772367342,0.0004889478623098279,7.6,0.0,0.05037120575268034,0.1250117195067143,0.0785250242812357
0.34400000000000003,0.0,0.0,0.01591549341669339,0.29211916066532645,0.0016593247926289913,0.08746072393741251,0.2863627936633711,0.0012013926067780515,0.1405576501546541,0.22990778477552526,0.0005476913952404429,0.014456275609652201,0.29211916066532645,0.0016679240889702876,0.07626557268296805,0.2829275314014605,0.0012472148504909279,0.18728085247834725,0.2829275314014605,0.0005891196723237516,0.03196206810023195,0.2863627936633711,0.0015296725331076762,0.044957982635209545,0.22537732678447725,0.001087150071526171,0.14509085306929076,0.22267365772367342,0.0004772384469515175,7.6,0.0,0.050354869701070566,0.1250117915966111,0.07852525812143427
0.34600000000000003,0.0,0.0,0.016271889308399404,0.29211916066532645,0.0016572220034917983,0.0887994770561929,0.2863627936633711,0.0011934124183557515,0.14249563576777505,0.22990778477552526,0.000536100807725227,0.014786261009905549,0.29211916066532645,0.0016659773103340457,0.07748225990865594,0.2829275314014605,0.0012399717523109547,0.1898278098610632,0.2829275314014605,0.0005738800735386794,0.03251240002041906,0.2863627936633711,0.001526404353378835,0.04573812225016342,0.22537732678447725,0.0010825160648956062,0.14705285352681036,0.22267365772367342,0.000465496827926296,7.6,0.0,0.050338533649460795,0.1250118636865079,0.07852549196163283
0.34800000000000003,0.0,0.0,0.016634281473851525,0.29211916066532645,0.0016550836281415623,0.09014685778880073,0.2863627936633711,0.001185379899643069,0.14443956660838136,0.22990778477552526,0.0005244728940465013,0.015121829304004256,0.29211916066532645,0.0016639973979325254,0.07870840077340466,0.2829275314014605,0.0012326716289568274,0.19238140495736084,0.2829275314014605,0.0005585983292423837,0.03306838407197778,0.2863627936633711,0.0015231023618577123,0.04652607011192266,0.22537732678447725,0.001077835227205883,0.1490196140659053,0.22267365772367342,0.0004537248251811784,7.6,0.0,0.050322197597851025,0.1250119357764047,0.0785257258018314
0.35000000000000003,0.0,0.0,0.017002735340703345,0.29211916066532645,0.0016529092751488494,0.09150277134206769,0.2863627936633711,0.0011772956152474223,0.14638916621549639,0.22990778477552526,0.0005128093090028634,0.015463041358496373,0.29211916066532645,0.0016619839881679332,0.07994394391682781,0.2829275314014605,0.001225314783768335,0.1949412504727234,0.2829275314014605,0.0005432767586645979,0.03363003722270938,0.2863627936633711,0.00151976645754836,0.04732182867098762,0.22537732678447725,0.0010731075400353274,0.15099083032035004,0.22267365772367342,0.0004419242619466087,7.6,0.0,0.050305861546241254,0.1250120078663015,0.07852595964202996
0.352,0.0,0.0,0.017377316515468335,0.29211916066532645,0.0016506985519477387,0.0928671222366267,0.2863627936633711,0.0011691601339278205,0.14834415751076335,0.22990778477552526,0.0005011117113601733,0.01580995829923929,0.29211916066532645,0.0016599367158409806,0.08118883716870781,0.2829275314014605,0.0012179015249077962,0.1975069584212851,0.2829275314014605,0.0005279176855724225,0.03419737657420172,0.2863627936633711,0.0015163965386439705,0.048125399745037996,0.22537732678447725,0.0010683329886809379,0.1529661974822513,0.22267365772367342,0.00043009696441994027,7.6,0.0,0.05028952549463148,0.1250120799561983,0.07852619348222853
0.354,0.0,0.0,0.01775809077289926,0.29211916066532645,0.0016484510648991488,0.09423981431273593,0.2863627936633711,0.0011609740285604664,0.1503042628423591,0.22990778477552526,0.0004893817635885715,0.016162641503722174,0.29211916066532645,0.001657855214196523,0.08244302754302388,0.2829275314014605,0.0012104321653965161,0.20007814019080195,0.2829275314014605,0.0005125234378810524,0.03477041936042593,0.2863627936633711,0.001512992502535016,0.04893678450596927,0.22537732678447725,0.0010635115622366356,0.15494541035491952,0.22267365772367342,0.00041824476144853277,7.6,0.0,0.05027318944302171,0.12501215204609512,0.0785264273224271
0.356,0.0,0.0,0.018145124045302684,0.29211916066532645,0.0016461664193545631,0.09562075073619397,0.2863627936633711,0.001152737876103811,0.152269204028984,0.22990778477552526,0.000477621131598997,0.016521152593317212,0.29211916066532645,0.0016557391149696259,0.08370646123208793,0.2829275314014605,0.0012029070231506197,0.20265440660770304,0.2829275314014605,0.0004970963472639512,0.03534918294628578,0.2863627936633711,0.001509554245817671,0.04975598346701187,0.22537732678447725,0.0010586432536710479,0.156928163405785,0.22267365772367342,0.00040636948421252344,7.6,0.0,0.05025685339141194,0.12501222413599192,0.07852666116262566
0.358,0.0,0.0,0.018538482411789476,0.29211916066532645,0.0016438442197201427,0.09700983400434675,0.2863627936633711,0.0011444522575630627,0.15423870240392085,0.22990778477552526,0.00046583148447924757,0.016885553425459512,0.29211916066532645,0.0016535880484320556,0.08497908360079176,0.2829275314014605,0.0011953264210162354,0.20523536800221093,0.2829275314014605,0.0004816387487625447,0.03593368482611906,0.2863627936633711,0.0015060816643025117,0.050582996469937296,0.22537732678447725,0.0010537280599047922,0.15891415081934887,0.22267365772367342,0.00039447296590733056,7.6,0.0,0.05024051733980217,0.12501229622588872,0.07852689500282423
0.36,0.0,0.0,0.01893823208746216,0.29211916066532645,0.001641484069521222,0.09840696595218651,0.2863627936633711,0.001136117757954146,0.15621247885915512,0.22990778477552526,0.0004540144942296265,0.01725590608575572,0.29211916066532645,0.0016514016434392017,0.086260839180969,0.2829275314014605,0.0011876906868040125,0.20782063427351966,0.2829275314014605,0.0004661529803954974,0.03652394262215017,0.2863627936633711,0.001502574653023512,0.05141782267235552,0.22537732678447725,0.0010487659818872398,0.1609030665501591,0.22267365772367342,0.0003825570414259473,7.6,0.0,0.0502241812881924,0.12501236831578552,0.07852712884302279
0.362,0.0,0.0,0.01934443941254006,0.29211916066532645,0.0016390855714671858,0.09981204775854362,0.2863627936633711,0.0011277349662671074,0.15819025388954971,0.22990778477552526,0.00044217183549822084,0.017632272880021234,0.29211916066532645,0.0016491795274774243,0.08755167166587523,0.2829275314014605,0.001180000153322949,0.21040981495501876,0.2829275314014605,0.000450641382767645,0.03711997408289317,0.2863627936633711,0.0014990331062473255,0.052260460535107904,0.22537732678447725,0.0010437570246727304,0.16289460437580214,0.22267365772367342,0.000370623547041086,7.6,0.0,0.05020784523658263,0.12501244040568232,0.07852736268322136
0.364,0.0,0.0,0.01975717084142315,0.29211916066532645,0.0016366483275167185,0.10122497995237133,0.2863627936633711,0.0011193044754289646,0.1601717476370666,0.2299077847755253,0.00043030518531585345,0.018014716326246027,0.29211916066532645,0.0016469213267118314,0.08885152390478976,0.28292753140146054,0.0011722551584135118,0.21300251927955216,0.28292753140146054,0.0004351062986786507,0.037721797081504777,0.2863627936633711,0.0014954569174828675,0.05311090780975989,0.22537732678447728,0.0010387011974962162,0.16488845794990017,0.22267365772367345,0.0003586743200872279,7.6000000000000005,0.0,0.05019150918497286,0.12501251249557913,0.07852759652341992
0.366,0.0,0.0,0.020176492931695513,0.2921191606653264,0.0016341719389434196,0.1026456624191242,0.28636279366337103,0.0011108268822659982,0.16215667993502808,0.22990778477552523,0.0004184162228307518,0.01840329914648903,0.2921191606653264,0.0016446266660344823,0.09016033789774237,0.28292753140146043,0.001164456044980024,0.21559835624470003,0.28292753140146043,0.00041955007273144964,0.038329429614086315,0.28636279366337103,0.0014918459794911975,0.05396916152619771,0.22537732678447722,0.0010335985138483041,0.16688432085510443,0.2226736577236734,0.0003467111986426393,7.599999999999999,0.0,0.05017517313336309,0.12501258458547593,0.07852783036361849
0.368,0.0,0.0,0.020602472333069367,0.29211916066532645,0.0016316560064017858,0.1040739944072305,0.2863627936633711,0.0011023027874654814,0.16414477035241054,0.22990778477552526,0.00040650662904298307,0.01879808425870107,0.29211916066532645,0.0016422951691130246,0.09147805479036854,0.2829275314014605,0.0011566031610223087,0.2181969346780725,0.2829275314014605,0.00040397505094056274,0.03894288979793415,0.2863627936633711,0.0014882001842957088,0.05483521798033334,0.22537732678447725,0.0010284489915496772,0.16888188665607481,0.22267365772367342,0.00033473602121141395,7.6,0.0,0.05015883708175332,0.12501265667537273,0.07852806420381706
0.37,0.0,0.0,0.021035175776270617,0.29211916066532645,0.0016291001299935425,0.1055098745346589,0.2863627936633711,0.0010937327955368435,0.16613573823816302,0.22990778477552526,0.0003945780865386883,0.019199134768476317,0.29211916066532645,0.0016399264584397524,0.09280461486889632,0.2829275314014605,0.0011486968596665518,0.22079786330260356,0.2829275314014605,0.00038838358034032794,0.03956219586973779,0.2863627936633711,0.0014845194231926217,0.055709072721921854,0.22537732678447725,0.0010232526528248635,0.17088084895243608,0.22267365772367342,0.0003227506264055917,7.6,0.0,0.050142501030143546,0.12501272876526953,0.07852829804401562
0.372,0.0,0.0,0.02147467006186688,0.29211916066532645,0.001626503909334335,0.10695320079558006,0.2863627936633711,0.001085117514772273,0.16812930276554364,0.22990778477552526,0.00038263227922417345,0.019606513960732257,0.29211916066532645,0.001637520155381101,0.09413995755526847,0.2829275314014605,0.001140737499195385,0.2234007508018338,0.2829275314014605,0.00037277800859314154,0.04018736618372495,0.2863627936633711,0.0014808035867617997,0.05659072054249549,0.22537732678447725,0.0010180095243753325,0.17288090143170093,0.22267365772367342,0.0003107568526274241,7.6,0.0,0.050126164978533776,0.12501280085516633,0.07852853188421419
0.374,0.0,0.0,0.02192102204903897,0.2921191606653264,0.0016238669436207571,0.10840387056712326,0.28636279366337103,0.0010764575572067459,0.17012518297646637,0.22990778477552523,0.0003706708920598896,0.020020285291318184,0.2921191606653264,0.0016350758802275648,0.09548402140240289,0.28292753140146043,0.0011327254430771518,0.22600520588517028,0.28292753140146043,0.00035716068359775975,0.04081841920975295,0.28636279366337103,0.0014770525648778764,0.0574801554634185,0.22537732678447722,0.0010127196374518904,0.17488173792215042,0.2226736577236734,0.0002987565377518348,7.599999999999999,0.0,0.050109828926924005,0.12501287294506314,0.07852876572441275
0.376,0.0,0.0,0.02237429864429681,0.29211916066532645,0.001621188831697725,0.10986178061622864,0.2863627936633711,0.001067753538577487,0.1721230978258508,0.22990778477552526,0.0003586956107943534,0.020440512378552194,0.29211916066532645,0.0016325932522440498,0.09683674408959499,0.2829275314014605,0.0011246610599943455,0.22861083735311258,0.2829275314014605,0.00034153395309774123,0.04145537353134572,0.2863627936633711,0.0014732662467217088,0.05837737072406699,0.22537732678447725,0.0010073830279263526,0.1768830524456618,0.22267365772367342,0.00028675151880913803,7.6,0.0,0.050093492875314234,0.12501294503495994,0.07852899956461132
0.378,0.0,0.0,0.022834566790140818,0.29211916066532645,0.0016184691721261779,0.11132682710659512,0.2863627936633711,0.0010590060782828547,0.17412276622596778,0.2299077847755253,0.00034670812169804686,0.02086725899468672,0.29211916066532645,0.0016300718897206455,0.0981980624180649,0.28292753140146054,0.0011165447238711934,0.23121725416243305,0.28292753140146054,0.0003259001642900878,0.0420982478436757,0.2863627936633711,0.0014694445207921523,0.0592823587701379,0.22537732678447728,0.0010019997363624618,0.17888453927047432,0.22267365772367345,0.00027474363166806994,7.6000000000000005,0.0,0.05007715682370446,0.12501301712485674,0.07852923340480988
0.38,0.0,0.0,0.02330189345366971,0.29211916066532645,0.0016157075632511136,0.11279890560572461,0.2863627936633711,0.0010502157993406557,0.17612390709077325,0.22990778477552526,0.0003347101112973449,0.021300589057302616,0.29211916066532645,0.0016275114100238383,0.09956791230665318,0.2829275314014605,0.0011083768139003736,0.23382406549130022,0.2829275314014605,0.00031026166343416464,0.042747060951489994,0.2863627936633711,0.0014655872749181724,0.060195111242091225,0.22537732678447725,0.0009965698080860361,0.1808858929638833,0.22267365772367342,0.00026273471071919463,7.6,0.0,0.05006082077209469,0.12501308921475354,0.07852946724500845
0.382,0.0,0.0,0.023776345615135804,0.29211916066532645,0.0016129036032699402,0.1142779110920625,0.2863627936633711,0.0010413833283458788,0.17812623938022348,0.22990778477552526,0.0003227032661085121,0.02174056662063179,0.29211916066532645,0.001624911429648143,0.10094622878766789,0.2829275314014605,0.0011001577145688438,0.23643088080433372,0.2829275314014605,0.0002946207954609616,0.04340183176698014,0.2863627936633711,0.0014616943962712865,0.061115618963729655,0.22537732678447725,0.0009910932932543162,0.1828868084448528,0.22267365772367342,0.00025072658855874075,7.6,0.0,0.05004448472048492,0.12501316130465034,0.07852970108520702
0.384,0.0,0.0,0.02425799025644884,0.29211916066532645,0.001610056890301144,0.11576373796223505,0.2863627936633711,0.0010325092954278515,0.18012948214456392,0.22990778477552526,0.00031068927237181066,0.02218725586680848,0.29211916066532645,0.001622271564268168,0.10233294600288649,0.2829275314014605,0.0010918878156827554,0.23903730991757957,0.2829275314014605,0.0002789799035827606,0.04406257930759472,0.2863627936633711,0.0014577657713783457,0.062043871930919564,0.22537732678447725,0.0009855702469244855,0.18488698103653725,0.22267365772367342,0.00023872109567292372,7.6,0.0,0.05002814866887515,0.12501323339454715,0.07852993492540558
0.386,0.0,0.0,0.024746894349629355,0.29211916066532645,0.0016071670224532654,0.11725628003838351,0.2863627936633711,0.0010235943342068162,0.18213335456858465,0.22990778477552526,0.00029866981578576804,0.02264072109704916,0.29211916066532645,0.001619591428791108,0.10372799719971569,0.2829275314014605,0.0010835675123914439,0.2416429630633942,0.2829275314014605,0.0002633413289032855,0.044729322693794246,0.2863627936633711,0.0014538012861346583,0.06297985930045757,0.22537732678447725,0.0009800007291213462,0.1868861065187026,0.22267365772367342,0.00022672006012281704,7.6,0.0,0.05001181261726538,0.12501330548444395,0.07853016876560415
0.388,0.0,0.0,0.025243124845212683,0.2921191606653264,0.0016042335978941823,0.11875543057559566,0.28636279366337103,0.001014639081749925,0.18413757601583494,0.22990778477552523,0.0002866465812416435,0.023101026722761174,0.2921191606653264,0.0016168706374096633,0.10513131472751235,0.28292753140146043,0.0010751972052104684,0.24424745095522607,0.28292753140146043,0.0002477074100283974,0.04540208114674766,0.28636279366337103,0.0014498008258174606,0.06392356937908665,0.22537732678447722,0.0009743848049041179,0.1888838811800374,0.2226736577236734,0.00021472530722982475,7.599999999999999,0.0,0.04999547656565561,0.12501337757434075,0.07853040260580271
0.39,0.0,0.0,0.025746748660604685,0.29211916066532645,0.0016012562149206827,0.1202610822694346,0.2863627936633711,0.0010056441785266524,0.18614186607279,0.22990778477552526,0.0002746212525581419,0.023568237256580127,0.29211916066532645,0.0016141088036553917,0.10654283003406856,0.2829275314014605,0.0010667773000436888,0.2468503848522835,0.2829275314014605,0.0002320804826774065,0.046080873985969724,0.2863627936633711,0.0014457642750997407,0.06487498961266572,0.22537732678447725,0.0009687225444323435,0.190880001870344,0.22267365772367342,0.00020273865926181611,7.6,0.0,0.04997914051404584,0.12501344966423755,0.07853063644600128
0.392,0.0,0.0,0.026257832668390234,0.29211916066532645,0.0015982344720283307,0.12177312726356519,0.2863627936633711,0.0009966102683636189,0.18814594459296216,0.2299077847755253,0.00026259551221641166,0.024042417303336127,0.29211916066532645,0.0016113055404524779,0.1079624736622641,0.28292753140146054,0.001058308208204352,0.2494513766240774,0.28292753140146054,0.00021646287929506225,0.04676572062689876,0.2863627936633711,0.0014416915180644081,0.06583410657549683,0.22537732678447728,0.0009630140230308694,0.19287416605260088,0.22267365772367345,0.00019076193511997664,7.6000000000000005,0.0,0.04996280446243607,0.12501352175413435,0.07853087028619984
