t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_adapt,object_adaptive_box_x,object_adaptive_box_y,object_adaptive_box_z
0.302,0.0,0.0,0.010122314570319863,0.3074938533319226,0.001785748294111192,0.06479131480425453,0.30143451964565376,0.0014269703307463653,0.10708168729555943,0.24200819450055291,0.0008205434553379806,0.008837797651077065,0.3074938533319226,0.001793335156355626,0.05600533612650628,0.2978184541068005,0.0014571696326798537,0.14320196383727887,0.2978184541068005,0.000942261587212029,0.022823570752720464,0.30143451964565376,0.0016743815139756858,0.031966500267523415,0.23723929135208133,0.0012354898702291795,0.11107365633967221,0.23439332391965625,0.0007511716754497623,8.0,0.0,0.05070052602790429,0.12499499169200656,0.0785358616901601
0.304,0.0,0.0,0.010380369810237731,0.3074938533319226,0.0017842292325696164,0.06598756575755145,0.30143451964565376,0.0014198592290483954,0.10892482610148287,0.24200819450055291,0.000809559043229961,0.009075525129613484,0.3074938533319226,0.0017919363340850732,0.05706470679617961,0.2978184541068005,0.0014508787078817656,0.14564470912465433,0.2978184541068005,0.0009276989416171299,0.023281802954695795,0.30143451964565376,0.0016716656933576,0.03261670917502192,0.23723929135208133,0.0012316367465073476,0.1129610980959164,0.23439332391965625,0.0007399180054799043,8.0,0.0,0.05068415447495199,0.12499496573593553,0.0785361902141431
0.306,0.0,0.0,0.010643365496419277,0.3074938533319226,0.0017826809011301094,0.0671948015095306,0.30143451964565376,0.001412681723328614,0.11078010302560365,0.24200819450055291,0.0007985002103944203,0.009317899247815514,0.3074938533319226,0.0017905099692138548,0.05813492370695051,0.2978184541068005,0.0014445224838637255,0.14810271723929205,0.2978184541068005,0.0009130424698928772,0.023745645101092824,0.30143451964565376,0.001668916300145748,0.03327495333346006,0.23723929135208133,0.0012277354930623565,0.11486007364648519,0.23439332391965625,0.0007285933549424392,8.0,0.0,0.050667782921999686,0.1249949397798645,0.0785365187381261
0.308,0.0,0.0,0.010911364175395502,0.3074938533319226,0.00178110292701302,0.06841293868806912,0.30143451964565376,0.0014054383088167388,0.11264725109953795,0.24200819450055291,0.0007873685488496956,0.00956497664044801,0.3074938533319226,0.0017890557245046426,0.05921594921218112,0.2978184541068005,0.0014381011823991002,0.15057561113062343,0.2978184541068005,0.0008982944212050509,0.02421511186744107,0.30143451964565376,0.0016661332472673656,0.033941246019086393,0.23723929135208133,0.0012237860281117277,0.11677028503419155,0.23439332391965625,0.0007171995016390264,8.0,0.0,0.05065141136904738,0.12499491382379348,0.0785368472621091
0.31,0.0,0.0,0.011184428800866276,0.3074938533319226,0.0017794949349391625,0.06964189309135235,0.30143451964565376,0.0013981294857455077,0.11452600176546833,0.24200819450055291,0.0007761656604060897,0.009816814364428834,0.3074938533319226,0.0017875732601488473,0.060307744972901235,0.2978184541068005,0.0014316150293677164,0.15306301162202415,0.2978184541068005,0.0008834570578570626,0.024690218092123326,0.30143451964565376,0.0016633164466692762,0.03461560013954167,0.23723929135208133,0.0012197882719979698,0.11869143269700334,0.23439332391965625,0.0007057382333127882,8.0,0.0,0.05063503981609508,0.12499488786772245,0.07853717578609211
0.312,0.0,0.0,0.011462622724193362,0.3074938533319226,0.0017778565471863379,0.07088157969209939,0.30143451964565376,0.0013907557593258084,0.11641608491894885,0.24200819450055291,0.0007648931564105076,0.010073469892366347,0.3074938533319226,0.0017860622338049625,0.06141027194991626,0.2978184541068005,0.0014250642548033958,0.15556453747470866,0.2978184541068005,0.0008685326549086582,0.025170978775794144,0.30143451964565376,0.0016604658093211824,0.03529802821940323,0.23723929135208133,0.001215742147275238,0.12062321552037582,0.23439332391965625,0.0006942113473359174,8.0,0.0,0.05061866826314278,0.12499486191165142,0.07853750431007511
0.314,0.0,0.0,0.01174600968480754,0.3074938533319226,0.0017761873836463753,0.07213191264187058,0.30143451964565376,0.0013833176397213263,0.1183172289519475,0.24200819450055291,0.0007535526574896243,0.010335001106024722,0.3074938533319226,0.0017845223006373375,0.06252349039594887,0.2978184541068005,0.0014184490929413055,0.1580798054519577,0.2978184541068005,0.0008535234997925512,0.025657409080765036,0.30143451964565376,0.0016575812452191577,0.035988542385721446,0.23723929135208133,0.0012116475787960685,0.12256533088984156,0.23439332391965625,0.0006826206503956826,8.0,0.0,0.050602296710190474,0.12499483595558039,0.07853783283405812
0.316,0.0,0.0,0.012034653800530508,0.3074938533319226,0.0017744870618826903,0.07339280527545758,0.30143451964565376,0.0013758156420226992,0.12022916079611862,0.24200819450055291,0.0007421457932916325,0.010601466289716966,0.3074938533319226,0.0017829531133553872,0.06364735984781822,0.2978184541068005,0.00141176978226511,0.16060843038366798,0.2978184541068005,0.0008384318919290569,0.02614952433035555,0.30143451964565376,0.0016546626633893325,0.03668715435355281,0.23723929135208133,0.0012075044937981593,0.12451747474384811,0.23439332391965625,0.0006709679581788882,8.0,0.0,0.05058592515723817,0.12499480999950936,0.07853816135804112
0.318,0.0,0.0,0.012328619557812242,0.3074938533319226,0.0017727551971883527,0.07466417011535693,0.30143451964565376,0.001368250286221177,0.12215160596629815,0.24200819450055291,0.0007306742022266059,0.010872924123625536,0.3074938533319226,0.0017813543222532336,0.06478183911866023,0.2978184541068005,0.0014050265655538938,0.1631500252312121,0.2978184541068005,0.0008232601423387953,0.026647340008209452,0.30143451964565376,0.0016517099718917894,0.037393875411493895,0.23723929135208133,0.001203312821991171,0.12647934162683352,0.23439332391965625,0.0006592550950548488,8.0,0.0,0.05056955360428587,0.12499478404343833,0.07853848988202412
0.32,0.0,0.0,0.012627971801884531,0.3074938533319226,0.0017709914026446622,0.07594591887632791,0.30143451964565376,0.001360622097181781,0.1240842886042145,0.24200819450055291,0.0007191395312055286,0.011149433677050392,0.3074938533319226,0.0017797255752497823,0.06592688629019296,0.2978184541068005,0.0013982196899288417,0.16570420115259762,0.2978184541068005,0.0008080105732535305,0.0271508717575753,0.30143451964565376,0.001648723077824666,0.038108716407220876,0.23723929135208133,0.0011990724956435247,0.12845062474253016,0.23439332391965625,0.0006474838937569364,8.0,0.0,0.050553182051333564,0.1249947580873673,0.07853881840600713
0.322,0.0,0.0,0.012932775726831368,0.3074938533319226,0.0017691952891802285,0.07723796247003534,0.30143451964565376,0.0013529316046159553,0.12602693152240765,0.24200819450055291,0.0007075434353780305,0.011431054401584389,0.3074938533319226,0.0017780665179292332,0.06708245870503048,0.2978184541068005,0.0013913494068996455,0.16827056756791342,0.2978184541068005,0.0007926855177252174,0.02766013538055052,0.30143451964565376,0.0016457018873284707,0.03883168773303899,0.23723929135208133,0.0011947834496691626,0.1304310160074868,0.23439332391965625,0.0006356561950627566,8.0,0.0,0.05053681049838126,0.12499473213129628,0.07853914692999013
0.324,0.0,0.0,0.013243096865576929,0.3074938533319226,0.0017673664656305472,0.07854021100977833,0.30143451964565376,0.0013451793430537106,0.12797925624834924,0.24200819450055291,0.0006958875778688715,0.011717846124215866,0.3074938533319226,0.0017763767935820294,0.06824851295904924,0.2978184541068005,0.0013844159724106203,0.1708487322250518,0.2978184541068005,0.0007772873192333226,0.0281751468372883,0.30143451964565376,0.0016426463055906196,0.03956279931144647,0.23723929135208133,0.0011904456217142541,0.13242020610479915,0.23439332391965625,0.0006237738474730168,8.0,0.0,0.05052043894542896,0.12499470617522525,0.07853947545397313
0.326,0.0,0.0,0.013559001079791863,0.3074938533319226,0.0017655045387980739,0.07985257381530558,0.30143451964565376,0.0013373658518152527,0.1299409830687563,0.24200819450055291,0.0006841736295132221,0.012009869040358303,0.3074938533319226,0.0017746560432462402,0.06942500489381052,0.2978184541068005,0.0013774196468865076,0.173438301265695,0.2978184541068005,0.0007618183312904923,0.028695922245166476,0.30143451964565376,0.001639556236850193,0.04030206058071748,0.23723929135208133,0.0011860589522438092,0.13441788453803907,0.23439332391965625,0.0006118387068891426,8.0,0.0,0.050504067392476655,0.12499468021915422,0.07853980397795614
0.328,0.0,0.0,0.013880554549718625,0.3074938533319226,0.0017636091135127844,0.08117495941771809,0.30143451964565376,0.001329491674982089,0.1319118310740911,0.24200819450055291,0.0006724032685907797,0.012307183706806923,0.3074938533319226,0.0017729039057493858,0.07061188958904284,0.2978184541068005,0.00137036069527794,0.17603887929155382,0.2978184541068005,0.0007462809170466331,0.02922247787791762,0.30143451964565376,0.0016364315844029237,0.04104948048050855,0.23723929135208133,0.0011816233846281832,0.13642373968537222,0.23439332391965625,0.0005998526362897031,8.0,0.0,0.05048769583952435,0.12499465426308319,0.07854013250193914
0.33,0.0,0.0,0.014207823763916593,0.3074938533319226,0.0017616797926932237,0.08250727556445984,0.30143451964565376,0.0013215573613676141,0.13389151820324005,0.24200819450055291,0.0006605781805587709,0.01260985103462211,0.3074938533319226,0.0017711200177506939,0.07180912135518787,0.2978184541068005,0.001363239387106546,0.1786500694308472,0.2978184541068005,0.0007306774488914803,0.02975483016471956,0.30143451964565376,0.001633272250606417,0.041805067437492995,0.23723929135208133,0.0011771388652294366,0.13843745885385447,0.23439332391965625,0.0005878175054057042,8.0,0.0,0.05047132428657205,0.12499462830701216,0.07854046102592215
0.332,0.0,0.0,0.014540875508927737,0.3074938533319226,0.0017597161774080359,0.08384942922439759,0.30143451964565376,0.0013135634644871634,0.1358797612883637,0.24200819450055291,0.0006487000577838772,0.012917932281939513,0.3074938533319226,0.001769304013783803,0.07301665372601393,0.2978184541068005,0.001356055996509676,0.18127147340501085,0.2978184541068005,0.0007150103080557199,0.03029299568924553,0.30143451964565376,0.0016300781368856051,0.04256882935102798,0.23723929135208133,0.00117260534348753,0.14045872833389694,0.23439332391965625,0.0005757351903948107,8.0,0.0,0.050454952733619746,0.12499460235094113,0.07854078954990515
0.334,0.0,0.0,0.014879776858863583,0.3074938533319226,0.0017577178669379691,0.08520132659298994,0.30143451964565376,0.0013055105425275372,0.1378762760999109,0.24200819450055291,0.0006367705992731353,0.013231489046706709,0.3074938533319226,0.0017674555262998987,0.07423443945130051,0.2978184541068005,0.0013488108022847195,0.18390269159562264,0.2978184541068005,0.0006992818842107381,0.030836991188673175,0.30143451964565376,0.0016268491437384494,0.04334077357885864,0.23723929135208133,0.00116802277200632,0.1424872334538896,0.23439332391965625,0.0005636075735145559,8.0,0.0,0.05043858118066744,0.1249945763948701,0.07854111807388815
0.336,0.0,0.0,0.015224595164914262,0.3074938533319226,0.001755684458838354,0.08656287309754698,0.30143451964565376,0.0012973991583159828,0.1398807773917893,0.24200819450055291,0.0006247915104038521,0.013550583259346306,0.3074938533319226,0.001765574185711295,0.07546243048959775,0.2978184541068005,0.0013415040879330002,0.18654332311153388,0.2978184541068005,0.0006834945750670673,0.031386833552651636,0.30143451964565376,0.0016235851707418836,0.04412090692286388,0.23723929135208133,0.0011633911066393362,0.14452265863497346,0.23439332391965625,0.0005514365427945998,8.0,0.0,0.05042220962771514,0.12499455043879908,0.07854144659787116
0.338,0.0,0.0,0.015575398044780416,0.3074938533319226,0.00175361554900205,0.08793397340258073,0.30143451964565376,0.0012892298792886406,0.14189297894668482,0.24200819450055291,0.0006127645026525817,0.013875277175345353,0.3074938533319226,0.0017636596204354577,0.0767005780010646,0.2978184541068005,0.0013341361417032167,0.18919296585619358,0.2978184541068005,0.0006676507859715999,0.03194253982222584,0.30143451964565376,0.0016202861165580127,0.04490923561484835,0.23723929135208133,0.0011587103065753047,0.1465646874459511,0.23439332391965625,0.0005392239917080967,8.0,0.0,0.050405838074762836,0.12499452448272805,0.07854177512185416
0.34,0.0,0.0,0.015932253372028773,0.3074938533319226,0.001751510731722853,0.08931453141524735,0.30143451964565376,0.0012810032774584381,0.1439125936215225,0.24200819450055291,0.0006006912933232086,0.01420563336777093,0.3074938533319226,0.0017617114569394633,0.07794883234038938,0.2978184541068005,0.0013267072566344154,0.19185121659515447,0.2978184541068005,0.0006517529295036417,0.032504127188717376,0.30143451964565376,0.0016169518789405676,0.04570576530238524,0.23723929135208133,0.0011539803344233978,0.14861300265832575,0.23439332391965625,0.0005269718188422309,8.0,0.0,0.05038946652181053,0.12499449852665702,0.07854210364583716
0.342,0.0,0.0,0.016295229265372174,0.3074938533319226,0.001749369599759363,0.09070445029088171,0.30143451964565376,0.0012727199293824385,0.14593933339306125,0.24200819450055291,0.0005885736052741824,0.014541714719711813,0.3074938533319226,0.00175972931978491,0.07920714304979655,0.2978184541068005,0.0013192177305984668,0.1945176710237487,0.2978184541068005,0.0006358034250698763,0.03307161299256095,0.30143451964565376,0.0016135823547416184,0.04651050103471429,0.23723929135208133,0.0011492011562981765,0.15066728630145843,0.23439332391965625,0.000514681927567983,8.0,0.0,0.05037309496885823,0.12499447257058599,0.07854243216982017
0.34400000000000003,0.0,0.0,0.01666439407787488,0.3074938533319226,0.0017471917443993023,0.09210363243862496,0.30143451964565376,0.0012643804161286325,0.1479729094036149,0.24200819450055291,0.00057641316664495,0.01488358441664607,0.3074938533319226,0.0017577128316732646,0.08047545885214341,0.2978184541068005,0.001311667866342024,0.19719192383492098,0.2978184541068005,0.0006198046984983109,0.03364501472209582,0.30143451964565376,0.0016101774399185568,0.047323447248699774,0.23723929135208133,0.0011443727419042022,0.1527272197178332,0.23439332391965625,0.0005023562257091869,8.0,0.0,0.05035672341590593,0.12499444661451496,0.07854276069380317
0.34600000000000003,0.0,0.0,0.01703981638608398,0.3074938533319226,0.0017449767555242862,0.09351197952714575,0.30143451964565376,0.0012559853232421729,0.15001303200689192,0.24200819450055291,0.000564211710581628,0.015231305938734481,0.3074938533319226,0.001755661613491659,0.08175372764411047,0.2978184541068005,0.0013040579715279427,0.19987356878720772,0.2978184541068005,0.0006037591816312772,0.034224350012311326,0.30143451964565376,0.001606737029541348,0.04814460775485281,0.23723929135208133,0.0011394950646202893,0.15479248361842038,0.23439332391965625,0.0004899966252109383,8.0,0.0,0.050340351862953624,0.12499442065844393,0.07854308921778617
0.34800000000000003,0.0,0.0,0.01742156497908775,0.3074938533319226,0.0017427242216750316,0.09492939249045584,0.30143451964565376,0.0012475352407110482,0.15205941081394625,0.24200819450055291,0.0005519709749619659,0.015584943053039675,0.3074938533319226,0.0017535752843591285,0.08304189648948919,0.2978184541068005,0.0012963883587761402,0.2025621987728496,0.2978184541068005,0.0005876693119175569,0.03480963664354571,0.30143451964565376,0.0016032610178000545,0.04897398572342269,0.23723929135208133,0.0011345681015833711,0.15686275813812742,0.23439332391965625,0.00047760504180741526,8.0,0.0,0.05032398031000132,0.1249943947023729,0.07854341774176918
0.35000000000000003,0.0,0.0,0.017809708847501785,0.3074938533319226,0.001740433730117009,0.0963557715338205,0.30143451964565376,0.0012390307629311875,0.1541117547392317,0.24200819450055291,0.00053969270211964,0.01594455980567085,0.3074938533319226,0.0017514534616732973,0.08433991161257093,0.2978184541068005,0.001288659345703868,0.20525740588602598,0.2978184541068005,0.0005715375320037056,0.03540089254013752,0.30143451964565376,0.0015997492980126485,0.049811583670561696,0.23723929135208133,0.001129591833771952,0.15893772289132738,0.23439332391965625,0.00046518339468917304,8.0,0.0,0.05030760875704902,0.12499436874630188,0.07854374626575218
