t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_6,qref_joint_6,tau_joint_6,q_joint_7,qref_joint_7,tau_joint_7,q_joint_1,qref_joint_1,tau_joint_1,q_joint_8,qref_joint_8,tau_joint_8,q_joint_9,qref_joint_9,tau_joint_9,q_joint_2,qref_joint_2,tau_joint_2,q_joint_10,qref_joint_10,tau_joint_10,q_joint_11,qref_joint_11,tau_joint_11,q_joint_3,qref_joint_3,tau_joint_3,q_joint_12,qref_joint_12,tau_joint_12,q_joint_13,qref_joint_13,tau_joint_13,q_joint_4,qref_joint_4,tau_joint_4,q_joint_5,qref_joint_5,tau_joint_5,q_joint_14,qref_joint_14,tau_joint_14,input_sigma,input_sigma_diff
0.04,0.0,0.0,0.0004619299551574782,0.06364108584505145,0.0007589582840443397,-0.00017944030924401075,0.02474631987541588,0.00029879707314732365,0.00033013872103088463,0.024258680177882068,0.0002877192461055364,0.00044229122487070564,0.062387003621575614,0.0007441105168726476,-0.00024012687212470485,0.023967668459939397,0.00029007572911106947,0.0005554582085374946,0.03381203048658356,0.0004000492272366156,0.00035808362862507146,0.061638597320487466,0.0007359931478757443,-4.29563606164666e-05,0.03314574602883426,0.00039819097471925386,0.00047861779559116714,0.03274812338722259,0.00038807045231287,-0.00022966000369281428,0.03282401960812636,0.00039624386785772287,0.0006032847402126444,0.0610266467433299,0.0007261360503067697,0.0009748567790964245,0.059824083464860955,0.0007078950755604896,1.0464547800630195e-05,0.032177204442310425,0.00038601966679344726,2.4656536352535833e-05,0.03179120060885017,0.0003812435195491378,0.0011293350059658077,0.05910642243896034,0.0006976984693811483,1.4249999999999998,0.0
0.042,0.0,0.0,0.0005365280271927103,0.06699061667900152,0.0007983442406861286,-0.00020818088648844122,0.026048757763595665,0.0003147383768740761,0.0003833314923123709,0.025535452818823228,0.00030246376917350814,0.0005137087144457459,0.06567053012797433,0.0007827388668372435,-0.00027861515310818576,0.02522912469467305,0.0003056310188015731,0.0006449526857822755,0.03559161103850901,0.0004204338339596582,0.00041594836945289663,0.06488273402156576,0.0007742958047152883,-4.968726581192823e-05,0.03489025897772027,0.00041919858406004086,0.0005557632239932975,0.03447170882865536,0.00040791709239677035,-0.00026655250284805896,0.03455159958750143,0.000417375115094331,0.0007006998042786863,0.06423857551929463,0.0007636234893489837,0.0011320825914794116,0.06297271943669575,0.0007439743518911919,1.2211304010940834e-05,0.033870741518221496,0.00040632332364505037,2.885852962481512e-05,0.033464421693526494,0.0004012771818860875,0.0013113541843960453,0.06221728677785299,0.0007330554212626462,1.4999999999999998,0.0
0.044,0.0,0.0,0.0006187170538189906,0.0703401475129516,0.0008376434338291066,-0.00023978285036595307,0.02735119565177545,0.0003307125184591667,0.0004419046108246603,0.026812225459764392,0.00031714672760942424,0.0005923911045183863,0.06895405663437305,0.0008212841750391278,-0.00032094272304976205,0.026490580929406704,0.0003212303529901787,0.0007434987160174978,0.03737119159043446,0.00044071486685582625,0.00047971117912690067,0.06812687072264405,0.0008125310682382938,-5.704826462084962e-05,0.03663477192660629,0.0004402135103090186,0.000640719558090942,0.036195294270088135,0.0004276743725531381,-0.0003071469604469885,0.036279179566876506,0.0004385487848366948,0.0008080247246295909,0.06745050429525937,0.0008009976538917682,0.0013052525252630074,0.06612135540853054,0.0007798712738046134,1.4150978756593708e-05,0.035564278594132574,0.00042662480748145964,3.354660384924058e-05,0.035137642778202825,0.0004213054109829361,0.0015117995753881743,0.06532815111674564,0.0007682015631881952,1.575,0.0
0.046,0.0,0.0,0.0007088561738989469,0.07368967834690168,0.0008768515355169923,-0.00027436878351910895,0.028653633539955235,0.0003467209966838542,0.0005061060653665337,0.028088998100705552,0.0003317651218785707,0.0006786816252197287,0.07223758314077178,0.0008597423044350407,-0.00036727559952931906,0.027752037164140358,0.00033687575864628147,0.0008515133610570085,0.039150772142359916,0.000460887281116109,0.0005496531063491692,0.07137100742372234,0.0008506955549351452,-6.505807278930457e-05,0.0383792848754923,0.00046123599768135783,0.00073384839177415,0.0379188797115209,0.0004473379218411595,-0.00035160793558350117,0.03800675954625157,0.0004597668780803827,0.0009257277372516387,0.07066243307122409,0.0008382529001591339,0.001495109773430646,0.06926999138036533,0.0008155768662612278,1.629579351386482e-05,0.03725781567004365,0.0004469239762954447,3.87555764014597e-05,0.03681086386287915,0.00044132780710835886,0.0017315235491324873,0.0684390154556383,0.0008031265905630014,1.65,0.0
0.048,0.0,0.0,0.0008073029295807963,0.07703920918085175,0.0009159642360834336,-0.0003120588446879082,0.029956071428135014,0.00036276528253984945,0.0005761817798402063,0.029365770741646716,0.0003463159761153622,0.0007729219110308597,0.07552110964717049,0.0008981091362634092,-0.00041777676857781903,0.029013493398874008,0.00035256922798083994,0.000969410186740032,0.04093035269428536,0.00048094607199874025,0.000626054246078803,0.07461514412480062,0.0008887858922214175,-7.37336948455842e-05,0.04012379782437832,0.00048226627076601147,0.000835508542684779,0.039642465152953665,0.00046690340113415417,-0.00040009769242777015,0.03973433952562665,0.00048103136953452183,0.0010542748990265292,0.07387436184718883,0.0008753836093192464,0.0017023925763408223,0.07241862735220012,0.0008510822109452337,1.8658376722595335e-05,0.03895135274595472,0.0004672206834292903,4.4521839451748425e-05,0.03848408494755547,0.0004613439524538481,0.001971371829220883,0.07154987979453094,0.0008378202749447814,1.7249999999999999,0.0
0.05,0.0,0.0,0.0009144131942801645,0.08038874001480183,0.0009549772450226524,-0.0003529706617269513,0.0312585093163148,0.00037884681793203245,0.0006523755216820957,0.030642543382587876,0.00036079633923297204,0.0008754519291918224,0.0788046361535692,0.0009363805709104601,-0.0004726060511002564,0.030274949633607662,0.00036831271682622574,0.0010975991073440133,0.042709933246210814,0.0005008862767136495,0.0007091936965449422,0.07785928082587891,0.0009267987189576014,-8.309034928914697e-05,0.04186831077326433,0.000503304533617319,0.000946055928242729,0.04136605059438644,0.00048636650462041995,-0.0004527760965939395,0.041461919505001714,0.0005023442063691538,0.0011941299878220097,0.07708629062315356,0.0009123841886895244,0.0019278339976506235,0.07556726332403489,0.0008863784489723289,2.125178321363168e-05,0.0406448898218658,0.0004875147773417185,5.0883427311802744e-05,0.0401573060322318,0.00048135341031336056,0.002232183194545683,0.07466074413342359,0.0008722724676504325,1.7999999999999998,0.0
0.052000000000000005,0.0,0.0,0.0010305411012218003,0.0837382708487519,0.0009938862918536608,-0.00039721922579781635,0.03256094720449459,0.0003949670143946585,0.0007349288112344515,0.03191931602352904,0.00037520328602216337,0.0009866099087224277,0.08208816265996792,0.0009745525287693132,-0.0005319199707993563,0.03153640586834132,0.00038410814303329894,0.001236486231514044,0.04448951379813627,0.0005207029762895071,0.0007993495165979341,0.08110341752695721,0.0009647306859649472,-9.314139470847885e-05,0.04361282372215035,0.000524350968857274,0.001065843442819029,0.04308963603581921,0.0005057229612909178,-0.000509800512297421,0.043189499484376795,0.0005237073069716488,0.00134575440312238,0.0802982193991183,0.0009492490729355555,0.002172161701883523,0.0787158992958697,0.0009214567835786289,2.408951364017412e-05,0.04233842689777688,0.0005078061013747589,5.788008271993507e-05,0.04183052711690812,0.0005013557242751558,0.002514789183765987,0.07777160847231625,0.0009064731033332468,1.875,0.0
0.054,0.0,0.0,0.0011560389725654892,0.087087801682702,0.0010326871269777623,-0.00044491678678728713,0.03386338509267437,0.00041112725182166623,0.000824080832098346,0.03319608866447021,0.00038953391823882906,0.0011067322700813351,0.08537168916636666,0.0010126209510917306,-0.0005958716236645806,0.032797862103074976,0.000399957384886492,0.0013864737097743867,0.04626909435006172,0.0005403912974225721,0.0008967986834131941,0.0843475542280355,0.0010025784565372508,-0.00010389825686777092,0.04535733667103636,0.0005454057367889381,0.0011952208361054764,0.04481322147725198,0.0005249685364131954,-0.0005713257003365188,0.04491707946375187,0.0005451225597125915,0.0015096070672228114,0.08351014817508304,0.000985972725263528,0.0024360977337138058,0.08186453526770449,0.0009563084827898515,2.71855339125461e-05,0.04403196397368796,0.0005280944935205734,6.555332201953918e-05,0.04350374820158445,0.0005213504174263741,0.002820013802453423,0.0808824728112089,0.000940412203529315,1.9500000000000002,0.0
0.056,0.0,0.0,0.001291257249140235,0.09043733251665206,0.001071375522529039,-0.0004961727500015287,0.03516582298085415,0.0004273288772116972,0.0009200683425080797,0.03447286130541136,0.0004037853656797562,0.0012361535554895615,0.08865521567276535,0.0010505818008322084,-0.0006646105490902934,0.03405931833780862,0.00041586227953767846,0.0015479595836869282,0.048048674901987165,0.0005599464143065533,0.0010018170505621481,0.08759169092911377,0.001040338706948407,-0.00011537035680187491,0.04710184961992237,0.0005664689745214817,0.0013345345927300346,0.04653680691868474,0.0005440990329909512,-0.0006375037169328369,0.046644659443126936,0.0005665918217215614,0.001686144327011266,0.08672207695104776,0.0010225496386058995,0.002720358299039434,0.08501317123953926,0.0009909248820699054,3.055429463580665e-05,0.04572550104959903,0.0005483797861882378,7.394649918626302e-05,0.04517696928626077,0.0005413369915708947,0.003148673233028118,0.08399333715010154,0.0009740798801717775,2.025,0.0
0.058,0.0,0.0,0.001436544420810531,0.09378686335060213,0.0011099472732175428,-0.0005510935741857388,0.03646826086903393,0.00044357320342842553,0.0010231255877665962,0.03574963394635252,0.0004179547872461333,0.0013752063599442818,0.09193874217916406,0.001088431063484094,-0.0007382826026862032,0.03532077457254227,0.00043182462145959074,0.0017213376367206873,0.04982825545391261,0.0005793635504427082,0.0011146793064644815,0.09083582763019206,0.0010780081269555588,-0.00012756503995853103,0.04884636256880838,0.0005875407951073231,0.0014841278131666742,0.048260392360117504,0.0005631102932086497,-0.0007084838134646385,0.048372239422501996,0.000588116917673218,0.0018758198563616475,0.08993400572701248,0.0010589743368000146,0.0030256535479145645,0.08816180721137404,0.0010252973869480152,3.421075054953466e-05,0.04741903812551009,0.0005686618059704914,8.310486865992838e-05,0.04685019037093709,0.0005613149264610101,0.0035015755475946504,0.08710420148899418,0.001007466339071593,2.0999999999999996,0.0
0.06,0.0,0.0,0.001592246957498287,0.09713639418455221,0.0011483981971649,-0.0006097826709182153,0.037770698757213714,0.00045986150797679344,0.0011334842137810217,0.037026406587293684,0.00043203937199432505,0.0015242212629484914,0.09522226868556279,0.001126164747907422,-0.0008170298308424289,0.03658223080727593,0.0004478461609195456,0.001906997246895761,0.05160783600583806,0.0005986379804294085,0.0012356589332357406,0.09407996433127035,0.0011155834202976704,-0.00014048750642637792,0.0505908755176944,0.0006086212866918353,0.0016443400959878119,0.049983977801550276,0.0005819981998606032,-0.0007844123371270352,0.05009981940187708,0.0006096996385841006,0.0020790845591616394,0.09314593450297722,0.0010952413757593868,0.0033526873594123315,0.09131044318320883,0.0010594174756235312,3.817037996901678e-05,0.04911257520142117,0.0005889403734104597,9.307564693785956e-05,0.04852341145561342,0.0005812836790434418,0.0038795204237866117,0.09021506582788684,0.0010405618833635062,2.175,0.0
0.062,0.0,0.0,0.0017587092408837082,0.10048592501850229,0.001186724136732048,-0.0006723403054271696,0.039073136645393504,0.00047619503179574063,0.0012513731817369506,0.03830317922823485,0.00044603634017344586,0.0016835267609817874,0.09850579519196151,0.0011637788871481562,-0.0009009903471107408,0.03784368704200958,0.00046392860247422405,0.0021053232412643324,0.05338741655776352,0.0006177650317304132,0.0013650281659441607,0.09732410103234865,0.0011530613051893548,-0.00015414074228675218,0.05233538846658042,0.0006297105116760815,0.0018155074215069397,0.05170756324298305,0.0006007586777639429,-0.0008654326325525722,0.05182739938125215,0.0006313417406205502,0.002296386472998527,0.09635786327894195,0.0011313453446373637,0.00370215712848786,0.09445907915504363,0.0010932767015475757,4.244920422697049e-05,0.050806112277332255,0.0006092153027683589,0.00010390807288692986,0.05019663254028975,0.0006012426827202227,0.00428329886372726,0.0933259301667795,0.0010733569169159146,2.25,0.0
0.064,0.0,0.0,0.0019362734968081511,0.10383545585245238,0.001224920959338824,-0.0007388634988779818,0.04037557453357329,0.0004925749780680055,0.0013770186839495817,0.03957995186917601,0.0004599429442492687,0.0018534492007372017,0.10178932169836023,0.0012012695392485415,-0.000990298210462708,0.039105143276743234,0.0004800736034862477,0.002316695752290566,0.055166997109688976,0.0006367400864210958,0.001503057952290402,0.10056823773342694,0.0011904385148097934,-0.00016852545212676494,0.05407990141546644,0.0006508085058930383,0.001997962036858462,0.05343114868441582,0.0006193876951549065,-0.0009516849444254613,0.053554979360627225,0.0006530449439181576,0.0025281706735261174,0.0995697920549067,0.001167280866982898,0.0040747535549108165,0.09760771512687842,0.0011268666959806867,4.706380711482993e-05,0.05249964935324333,0.0006294864017881964,0.00011565346673230416,0.05186985362496608,0.0006211913466249498,0.004713692916212545,0.09643679450567215,0.0011058419477033388,2.325,0.0
0.066,0.0,0.0,0.0021252797284016926,0.10718498668640244,0.0012629845582751316,-0.0008094459321779438,0.04167801242175307,0.0005090025110475726,0.0015106440609292792,0.04085672451011717,0.000473756469914011,0.0020343127131486854,0.10507284820475894,0.001238632788048261,-0.0010850833054846247,0.040366599511476885,0.0004962827726632752,0.002541490076190402,0.05694657766161442,0.0006555585829118863,0.0016500179127236865,0.10381237443450522,0.001227711797786578,-0.0001836399927506043,0.05582441436435245,0.0006719152777977505,0.0021920323425611604,0.055154734125848585,0.0006378812650678816,-0.0010433063211223825,0.05528255934000229,0.0006748109314131331,0.002774879179535692,0.10278172083087142,0.0012030426018881436,0.004471160434336125,0.1007563510987132,0.0011601791705256287,5.203135432251553e-05,0.054193186429154404,0.0006497534714644749,0.0001283652876815487,0.053543074709642396,0.0006411290549149211,0.005171475402221526,0.09954765884456479,0.001138007591140227,2.4,0.0
0.068,0.0,0.0,0.0023260656499578523,0.11053451752035252,0.00130091085350341,-0.0008841778513448587,0.042980450309932854,0.0005254787549053296,0.0016524697196985884,0.04213349715105833,0.0004874742370815486,0.002226439148233504,0.10835637471115767,0.0012758647439761078,-0.0011854712245682195,0.04162805574621054,0.000512557668620342,0.002780076533291411,0.058726158213539874,0.0006742160176481937,0.0018061763010076292,0.10705651113558351,0.0012648779186743178,-0.00019948030812545745,0.05756892731323846,0.0006930308076718688,0.0023980427806110935,0.05687831956728136,0.0006562354466966424,-0.001140430519412435,0.057010139319377366,0.000696641347685997,0.003036950858753745,0.10599364960683616,0.0012386252451276056,0.004892054451580763,0.10390498707054799,0.0011932059196345425,5.736961287549809e-05,0.05588672350506548,0.0006700163058089156,0.0001420991901434933,0.05521629579431873,0.0006610551660796461,0.0056574096438579465,0.10265852318345745,0.001169844573374831,2.475,0.0
0.07,0.0,0.0,0.002538966621577606,0.1138840483543026,0.001338695792452137,-0.0009631459744851722,0.044282888198112644,0.00054200479259349,0.0018027130533971646,0.043410269791999495,0.0005010936008676109,0.002430148010773436,0.11163990121755639,0.0013129615448318746,-0.0012915831521552353,0.0428895119809442,0.000528899798466149,0.0030328203304720016,0.06050573876546533,0.0006927079467860871,0.001971799965248852,0.11030064783666181,0.0013019336584278501,-0.00021603986559787418,0.05931344026212448,0.0007141550468429993,0.0026163137241490917,0.05860190500871413,0.0006744463467372365,-0.001243187910248466,0.05873771929875244,0.0007185377978179786,0.003314821334389064,0.1092055783828009,0.0012740235302885659,0.005338104976173809,0.10705362304238279,0.0012259388230896244,6.309697056785519e-05,0.05758026058097656,0.0006902746916172128,0.00015691307850196896,0.05688951687899506,0.0006809690122662189,0.006172249196825374,0.1057693875223501,0.001201343734541906,2.5500000000000003,0.0
0.07200000000000001,0.0,0.0,0.0027643155846045118,0.1172335791882527,0.001376335350800101,-0.0010464334004265967,0.04558532608629243,0.0005585816647293312,0.0019615883622104966,0.044687042432940666,0.000514611952554522,0.002645756396858316,0.11492342772395511,0.00134991935655818,-0.0014035357510930435,0.04415096821567785,0.000545310616413997,0.0033000814257383784,0.062285319317390786,0.0007110299878430254,0.00214715430940126,0.11354478453774011,0.001338875814869895,-0.00023330959341580327,0.0610579532110105,0.0007352879169193005,0.0028471613687473685,0.0603254904501469,0.0006925101207119738,-0.0013517053856816443,0.06046529927812752,0.0007405018462605118,0.003608922892451522,0.11241750715876564,0.0013092322298925189,0.005809973860246186,0.11020225901421758,0.0012583698484565254,6.923245538990144e-05,0.05927379765688764,0.0007105284082358374,0.00017286716040530104,0.05856273796367138,0.0007008698986220329,0.006716737586536965,0.10888025186124277,0.0012324960319730087,2.6250000000000004,0.0
0.074,0.0,0.0,0.00300244299787245,0.12058311002220276,0.0014138255332511792,-0.0011341195190494539,0.0468877639744722,0.0005752103684987856,0.0021293067756577113,0.04596381507388182,0.0005280267205400559,0.002873578931315069,0.11820695423035382,0.001386734374001946,-0.0015214410511574972,0.0454124244504115,0.0005617915224180545,0.003582214394996716,0.06406489986931622,0.0007291778213229342,0.0023325032552586403,0.11678892123881839,0.0013757012031530057,-0.0002512778195909283,0.0628024661598965,0.0007564293090397477,0.003090897625359082,0.06204907589157966,0.0007104229742739875,-0.0014661062669307718,0.06219287925750258,0.0007625350157182108,0.003919684389864743,0.11562943593473035,0.001344246156507346,0.0063083152388257345,0.11335089498605236,0.001290491053509674,7.579575494885547e-05,0.06096733473279871,0.0007307772273289056,0.0001900239985332196,0.060235959048347706,0.0007207571026553089,0.007291608047959511,0.1119911162001354,0.0012632925433631811,2.7,0.0
0.076,0.0,0.0,0.0032536767747871433,0.1239326408561528,0.0014511623742993643,-0.0012262799233602084,0.04819020186265198,0.0005918918565804172,0.0023060761762731226,0.04724058771482297,0.0005413353712699832,0.003113927706045007,0.1214904807367525,0.0014234028216652493,-0.0016454063397982408,0.04667388068514514,0.0005783438608356318,0.00387956830107708,0.06584448042124166,0.0007471471923149393,0.0025281092049480253,0.12003305793989665,0.001412406656215656,-0.0002699302121353067,0.0645469791087825,0.0007775790831404812,0.003347830014973992,0.06377266133301242,0.0007281811644918401,-0.0015865102136374423,0.06392045923687764,0.000784638786045701,0.004247531163394607,0.11884136471069506,0.0013790601638499639,0.006833775332602462,0.11649953095788712,0.0013222945886287368,8.280723588088464e-05,0.06266087180870977,0.000751020912645131,0.00020844856080364757,0.06190918013302401,0.0007406298736138895,0.007897583269289965,0.11510198053902802,0.0012937244698928221,2.7749999999999995,0.0
0.078,0.0,0.0,0.0035183422212622818,0.1272821716901029,0.001488341938983789,-0.0013229863233498894,0.04949263975083176,0.0006086270360903037,0.002492101124715573,0.048517360355764136,0.0005545354101538922,0.003367112219291759,0.12477400724315123,0.0014599209544452747,-0.0017755340551606927,0.04793533691987879,0.0005949689191161244,0.0041924865650646405,0.06762406097316712,0.0007649339120650804,0.00273423300393603,0.12327719464097493,0.0014489890252323229,-0.00028924972070567856,0.06629149205766852,0.0007987370672376459,0.0036182615650226582,0.06549624677444518,0.0007457810011136544,-0.0017130331343377637,0.06564803921625272,0.0008068145931586819,0.004592884939415351,0.1220532934866598,0.0014136691478791824,0.007386992253228002,0.11964816692972191,0.0013537726991654335,9.028796325274428e-05,0.06435440888462085,0.0007712592197848796,0.00022820826898265004,0.06358240121770034,0.0007604874318827603,0.008535375139561171,0.11821284487792068,0.0013237831393035685,2.8499999999999996,0.0
0.08,0.0,0.0,0.003796761974530733,0.13063170252405298,0.0015253603236334884,-0.0014243064616793098,0.05079507763901155,0.0006254167675483373,0.0026875827863389588,0.0497941329967053,0.0005676243824638767,0.0036334393158617864,0.12805753374954995,0.0014962850583630984,-0.001911921681437877,0.04919679315461245,0.0006116679265172777,0.004521306839992747,0.06940364152509257,0.0007825338595203351,0.0029511339045601454,0.12652133134205323,0.0014854451800574064,-0.00030921651968815694,0.06803600500655455,0.0008199030567271228,0.003902490707570871,0.06721983221587796,0.0007632188478102637,-0.0018457870981809514,0.06737561919562779,0.0008290638279595866,0.004956163744534806,0.12526522226262454,0.0014480680478785102,0.007968595811212438,0.12279680290155671,0.0013849177277799446,9.825971995110115e-05,0.06604794596053193,0.0007914918959673502,0.00024937304566166835,0.06525562230237666,0.0007803289684007282,0.009205684500272003,0.12132370921681333,0.0013534600089270261,2.925,0.0
0.082,0.0,0.0,0.004089255942850954,0.13398123335800305,0.0015622136566016678,-0.0015303040312321786,0.05209751552719133,0.0006422618638664478,0.0028927188592566782,0.051070905637646456,0.00058059987421569,0.003913213128319032,0.13134106025594866,0.0015324914512810425,-0.0020546616466042334,0.0504582493893461,0.0006284420528494077,0.004866360886951389,0.07118322207701802,0.0007999429828443033,0.0031790695300967253,0.12976546804313152,0.0015217720096628565,-0.0003298079527553434,0.06978051795544055,0.0008410768137015445,0.004200811179345295,0.06894341765731073,0.0007804911233968782,-0.001984880247924692,0.06910319917500286,0.0008513878352782058,0.005337781817100096,0.12847715103858925,0.0014822518475286533,0.008579207326480808,0.1259454388733915,0.0014157221167461487,0.00010674502605750181,0.06774148303644299,0.0008117186797979027,0.0002720153595670243,0.06692884338705299,0.0008001536440966959,0.009909200901135548,0.12443457355570597,0.0013827466686652076,2.9999999999999996,0.0
0.084,0.0,0.0,0.0043961412461283565,0.13733076419195311,0.001598898098989226,-0.001641038594576376,0.05339995341537111,0.0006591630893592396,0.0031077035039320674,0.05234767827858762,0.0005934595130319714,0.00420673501917481,0.1346245867623474,0.0015685364836083406,-0.0022038412225824453,0.05171970562407976,0.0006452924072482079,0.005227974453663546,0.07296280262894347,0.0008171573009039051,0.003418295839377163,0.1330096047442098,0.0015579664225693571,-0.0003509984789272283,0.07152503090432656,0.0008622580662849829,0.00451351192363051,0.07066700309874349,0.0007975943030327783,-0.002130416714236743,0.07083077915437794,0.0008737879128276315,0.005738149519604924,0.131689079814554,0.0015162155759694468,0.009219439441650703,0.12909407484522628,0.0014461784102249458,0.00011576715820681449,0.06943502011235407,0.0008319393010355587,0.00029621026916755986,0.06860206447172931,0.0008199605893459474,0.010646602360037382,0.12754543789459863,0.001411634843921557,3.0749999999999997,0.0
0.08600000000000001,0.0,0.0,0.004717732157471001,0.1406802950259032,0.0016354098453572983,-0.0017565655053728136,0.0547023913035509,0.0006761211587775274,0.0033327272743261943,0.053624450919528784,0.0006062009689871606,0.004514303524093613,0.1379081132687461,0.0016044165389948555,-0.0023595424278932318,0.05298116185881341,0.0006622200369767503,0.005606467155580856,0.07474238318086893,0.0008341729047264645,0.003669067091963505,0.1362537414452881,0.0015940253472709312,-0.000372759620166536,0.07326954385321258,0.0008834465079856776,0.0048408769940768755,0.07239058854017627,0.0008145249193985492,-0.00228249653133181,0.07255835913375301,0.0008962653101758771,0.006157673252019309,0.13490100859051873,0.001549954308850966,0.009889895938091451,0.13224271081706107,0.0014762792565049246,0.00012535016892683924,0.07112855718826515,0.0008521534803607,0.00032203546454717723,0.07027528555640565,0.0008397489034468571,0.011418555127294356,0.13065630223349128,0.0014401163984814468,3.15,0.0
0.088,0.0,0.0,0.005054340045698619,0.1440298258598533,0.0016717451244285875,-0.0018769358317704437,0.056004829191730686,0.000693136736365242,0.003567977050633692,0.05490122356046995,0.0006188219554337251,0.004836214296135064,0.14119163977514484,0.0016401280350126146,-0.002521841932836918,0.054242618093547065,0.0006792259262572836,0.006002152359548955,0.07652196373279438,0.0008509859589265622,0.003931635813894498,0.13949787814636638,0.0016299457326528345,-0.00039505991053846306,0.0750140568020986,0.0009046417970671817,0.0051831854604578375,0.07411417398160904,0.000831279563850386,-0.0024412155539722848,0.07428593911312809,0.0009188212277335187,0.006596755366062452,0.13811293736648347,0.00158346316937357,0.010591171554824455,0.13539134678889586,0.001506017410209653,0.00013551890595664531,0.07282209426417623,0.0008723609291429927,0.0003495713075099612,0.07194850664108197,0.0008595176541184176,0.012225713454302638,0.13376716657238394,0.001468183337341075,3.225,0.0
0.09,0.0,0.0,0.005406273318823558,0.14737935669380337,0.0017079001997772568,-0.002002196281825097,0.05730726707991047,0.000710210434940171,0.0038136359736365795,0.056177996201411104,0.000631320229809329,0.005172760051051772,0.14447516628154355,0.0016756674238249019,-0.0026908109672544567,0.055504074328280716,0.0006963109951334116,0.0064153370700917095,0.07830154428471983,0.0008675927031020505,0.004206252764012792,0.14274201484744467,0.0016657245484026021,-0.0004178648469640304,0.0767585697509846,0.000925843555938277,0.005540711316414487,0.0758377594230418,0.0008478548875510076,-0.00260666537586099,0.07601351909250315,0.0009414568157577051,0.0070557940804391595,0.14132486614244819,0.001616737329316629,0.011323851810323301,0.13853998276073065,0.0015353857344708745,0.00014629903154105635,0.0745156313400873,0.0008925613492095679,0.00037890086988650175,0.0736217277257583,0.0008792658770189802,0.013068719366662047,0.1368780309112766,0.0014958278094836875,3.3,0.0
