t,ncon,contact_force_total,q_joint_0,qref_joint_0,tau_joint_0,q_joint_3,qref_joint_3,tau_joint_3,q_joint_4,qref_joint_4,tau_joint_4,q_joint_1,qref_joint_1,tau_joint_1,q_joint_5,qref_joint_5,tau_joint_5,q_joint_6,qref_joint_6,tau_joint_6,q_joint_2,qref_joint_2,tau_joint_2,q_joint_7,qref_joint_7,tau_joint_7,q_joint_8,qref_joint_8,tau_joint_8,input_sigma_close,input_sigma_adapt
0.418,0.0,0.0,0.03541078376332496,0.3074938533319226,0.0016363793388842194,0.14942133339613659,0.30143451964565376,0.0009220893411132357,0.2253131641368104,0.24200819450055291,0.00011265012848734036,0.03344965571264381,0.3074938533319226,0.0016478740748762644,0.13326640257110392,0.2978184541068005,0.0009969337686117573,0.2976483746543539,0.2978184541068005,1.7057550909309937e-05,0.059191949924744136,0.30143451964565376,0.001458290150171461,0.08314894604046842,0.23723929135208133,0.0009312203233435678,0.2299832160429372,0.23439332391965625,3.8723204992211826e-05,8.0,0.0
0.42,0.0,0.0,0.03606644337414488,0.3074938533319226,0.0016324984174115858,0.1510947776629375,0.30143451964565376,0.0009120791174971031,0.22738885892676142,0.24200819450055291,0.00010017018218245505,0.034059345322130286,0.3074938533319226,0.0016442651857156727,0.13487753282225115,0.2978184541068005,0.0009873123092141796,0.3003135654450015,0.2978184541068005,1.0204767146797522e-06,0.06000441147672066,0.30143451964565376,0.0014534554183254578,0.08426978442525856,0.23723929135208133,0.0009245420718696775,0.23202055577134775,0.23439332391965625,2.646064726031433e-05,8.0,0.0
0.422,0.0,0.0,0.036731010844415705,0.3074938533319226,0.0016285644597466662,0.15277317411314253,0.30143451964565376,0.0009020384518962976,0.2294599722727302,0.24200819450055291,8.771601344274899e-05,0.034677311895987065,0.3074938533319226,0.001640607048058754,0.13649612795495114,0.2978184541068005,0.0009776455277072963,0.3029707109352961,0.2978184541068005,-1.497066802920577e-05,0.060823567686435535,0.30143451964565376,0.0014485806490135988,0.08539839002426841,0.23723929135208133,0.0009178170415609366,0.23405117327948113,0.23439332391965625,1.423660888985101e-05,8.0,0.0
0.424,0.0,0.0,0.03740455442122765,0.3074938533319226,0.0016245770549250412,0.15445640082553397,0.30143451964565376,0.0008919680731950674,0.23152622000117037,0.24200819450055291,7.528933336693622e-05,0.03530362427003119,0.3074938533319226,0.0016368992486156132,0.13812209815453177,0.2978184541068005,0.0009679339569110963,0.30561942243944423,0.2978184541068005,-3.091354097097343e-05,0.06164944035447045,0.30143451964565376,0.0014436657117553094,0.08653473250537962,0.23723929135208133,0.0009110454079668775,0.23607476773631297,0.23439332391965625,2.052903841050724e-06,8.0,0.0
0.426,0.0,0.0,0.038087142091663924,0.3074938533319226,0.0016205357934641698,0.15614433544821799,0.30143451964565376,0.0008818687129207188,0.23358731899240662,0.24200819450055291,6.289184699629525e-05,0.03593835122340193,0.3074938533319226,0.0016331413743713484,0.13975535259510727,0.2978184541068005,0.0009581781357136125,0.3082593130415445,0.2978184541068005,-4.680580999586226e-05,0.062482051331527205,0.30143451964565376,0.0014387104757470999,0.08767878045479581,0.23723929135208133,0.0009042273530802102,0.23809103985749316,0.23439332391965625,-1.0088662899940316e-05,8.0,0.0
0.428,0.0,0.0,0.038778841569744475,0.3074938533319226,0.001616440267441552,0.15783685520856203,0.30143451964565376,0.0008717411051846147,0.23564298722474128,0.24200819450055291,5.0525253048877786e-05,0.03658156146763839,0.3074938533319226,0.0016293330126511238,0.14139579943994016,0.2978184541068005,0.0009483786090701596,0.31088999765903824,0.2978184541068005,-6.264515360846401e-05,0.06332142251465409,0.30143451964565376,0.0014337148098847593,0.08883050136946401,0.23723929135208133,0.0008973630653837131,0.24009969195603068,0.23439332391965625,-2.2186295627021456e-05,8.0,0.0
0.43,0.0,0.0,0.0394797202833421,0.3074938533319226,0.0016122900705730686,0.15953383692323544,0.30143451964565376,0.0008615859866225505,0.23769294381836154,0.24200819450055291,3.8191243654869814e-05,0.03723332363568085,0.3074938533319226,0.0016254737511857051,0.1430433458420409,0.2978184541068005,0.0009385359280011622,0.3135110931058085,0.2978184541068005,-7.842926131342632e-05,0.06416757584339737,0.30143451964565376,0.0014286785827859981,0.08998986164973594,0.23723929135208133,0.0008904527398957039,0.24210042799266007,0.23439332391965625,-3.4238208218246525e-05,8.0,0.0
0.432,0.0,0.0,0.040189845361072486,0.3074938533319226,0.0016080847982914827,0.16123515700835328,0.30143451964565376,0.00085140409633451,0.23973690907904005,0.24200819450055291,2.5891504093148276e-05,0.037893706270796065,0.3074938533319226,0.0016215631781774506,0.14469789794500745,0.2978184541068005,0.0009286506495885578,0.3161222181549181,0.2978184541068005,-9.415583399404781e-05,0.06502053329587736,0.30143451964565376,0.0014236016628135382,0.09115682659227278,0.23723929135208133,0.0008834965782140723,0.24409295362588046,0.23439332391965625,-4.6242624438022905e-05,8.0,0.0
0.434,0.0,0.0,0.04090928361915948,0.3074938533319226,0.0016038240478251004,0.16294069148972273,0.30143451964565376,0.0008411961758238029,0.24177460454162222,0.24200819450055291,1.3627712529077185e-05,0.038562777815427114,0.3074938533319226,0.0016176008823667592,0.14635936088410711,0.2978184541068005,0.0009187233369707585,0.3187229936009747,0.2978184541068005,-0.0001098225842887054,0.0658803168847885,0.30143451964565376,0.0014184839180986584,0.09233136038319664,0.23723929135208133,0.0008764947885588513,0.2460769762616583,0.23439332391965625,-5.819777823734523e-05,8.0,0.0
0.436,0.0,0.0,0.041638101548277254,0.3074938533319226,0.0015995074182765787,0.16465031601319216,0.30143451964565376,0.0008309629689355863,0.24380575301329255,0.24200819450055291,1.4015397535841467e-06,0.03924060659996796,0.3074938533319226,0.0016135864530989728,0.14802763878760283,0.2978184541068005,0.0009087545593361605,0.3213130423221127,0.2978184541068005,-0.00012542723696504522,0.06674694865332331,0.30143451964565376,0.0014133252165651916,0.09351342609149219,0.23723929135208133,0.0008694475858133081,0.24805220510278486,0.23439332391965625,-7.010191405201233e-05,8.0,0.0
0.438,0.0,0.0,0.042376365300370686,0.3074938533319226,0.001595134510701872,0.16636390585510197,0.30143451964565376,0.0008207052217947696,0.24583007861661332,0.24200819450055291,-1.07853510764378e-05,0.03992726083146329,0.3074938533319226,0.0016095194803917277,0.14970263477832635,0.2978184541068005,0.0008987448919151862,0.32389198934158137,0.2978184541068005,-0.00014096752929187317,0.06762045067101934,0.30143451964565376,0.0014081254259539827,0.0947029856626616,0.23723929135208133,0.0008623551915635349,0.2500183511978795,0.23439332391965625,-8.195328709877164e-05,8.0,0.0
0.44,0.0,0.0,0.04312414067545558,0.3074938533319226,0.0015907049281893113,0.16808133593283717,0.30143451964565376,0.0008104236827433108,0.2478473068323285,0.24200819450055291,-2.2931304696362455e-05,0.04062280858223404,0.3074938533319226,0.0016053995550027558,0.1513842509755003,0.2978184541068005,0.0008886949159708451,0.3264594618889283,0.2978184541068005,-0.00015644121140868505,0.06850084502952904,0.30143451964565376,0.0014028844138478066,0.0958999999126362,0.23723929135208133,0.0008552178341365183,0.2519751274900301,0.23439332391965625,-9.375016366933958e-05,8.0,0.0
0.442,0.0,0.0,0.04388149310840019,0.3074938533319226,0.001586218275938802,0.1698024808154811,0.30143451964565376,0.0008001191022768996,0.24985716454192586,0.24200819450055291,-3.503467399065352e-05,0.041327317778429046,0.3074938533319226,0.0016012262684981311,0.15307238849681107,0.2978184541068005,0.0008786052187878014,0.3290150894607685,0.2978184541068005,-0.00017184604669276683,0.06938815383831211,0.30143451964565376,0.0013976020476967484,0.09710442852194784,0.23723929135208133,0.0008480357486366708,0.2539222488650619,0.23439332391965625,-0.00010549082142224303,8.0,0.0
0.444,0.0,0.0,0.044648487655689656,0.3074938533319226,0.0015816741613411346,0.17152721473457,0.30143451964565376,0.0007897922329810359,0.25185938006995034,0.24200819450055291,-4.709382024823766e-05,0.04204085618850335,0.3074938533319226,0.0015969992133209614,0.154766947460735,0.2978184541068005,0.0008684763936599368,0.33155850388112723,0.2978184541068005,-0.00018717981212380797,0.07028239922024968,0.30143451964565376,0.00139227819484405,0.09831623003016314,0.23723929135208133,0.000840809176980801,0.25585943219942586,0.23439332391965625,-0.0001171735496724337,8.0,0.0
0.446,0.0,0.0,0.04542518898217481,0.3074938533319226,0.0015770721940573979,0.17325541159494756,0.30143451964565376,0.0007794438294665026,0.25385368322606183,0.24200819450055291,-5.910711341638458e-05,0.04276349141162372,0.3074938533319226,0.0015927179828605154,0.15646782698911918,0.2978184541068005,0.0008583090398763932,0.33408933936134816,0.2978184541068005,-0.00020244029864596025,0.07118360330718031,0.30143451964565376,0.0013869127225524245,0.09953536183058376,0.23723929135208133,0.000833538367931509,0.2577863964076988,0.23439332391965625,-0.00012879664967861766,8.0,0.0
0.448,0.0,0.0,0.0462116613478071,0.3074938533319226,0.0015724119860984868,0.17498694498571946,0.30143451964565376,0.0007690746483042372,0.2558398053468305,0.24200819450055291,-7.107293235305351e-05,0.043495290866001776,0.3074938533319226,0.0015883821715217932,0.15817492521001947,0.2978184541068005,0.0008481037627060881,0.33660723255955505,0.2978184541068005,-0.0002176253115272858,0.07209178823535724,0.30143451964565376,0.0013815054980308406,0.10076178016521549,0.23723929135208133,0.0008262235771289854,0.25970286248968544,0.23439332391965625,-0.00014035843492825524,8.0,0.0
0.45,0.0,0.0,0.047007968594360995,0.3074938533319226,0.001567693151904693,0.17672168819130693,0.30143451964565376,0.0007586854479596059,0.2578174793372627,0.24200819450055291,-8.298966507766543e-05,0.04423632177715552,0.3074938533319226,0.0015839913747955248,0.15988813926079698,0.2978184541068005,0.0008378611733806864,0.33911182263965745,0.2978184541068005,-0.00023273267071652714,0.07300697614082663,0.30143451964565376,0.0013760563884617793,0.10199544012000934,0.23723929135208133,0.0008188650671211951,0.26160855357711543,0.23439332391965625,-0.0001518572314201751,8.0,0.0
0.452,0.0,0.0,0.047814174132145774,0.3074938533319226,0.0015629153084253695,0.17845951420259892,0.30143451964565376,0.000748276988726081,0.2597864397120509,0.24200819450055291,-9.485570902025859e-05,0.04498665116609971,0.3074938533319226,0.0015795451893286024,0.16160736529147512,0.2978184541068005,0.0008275818890760213,0.3416027513298904,0.2978184541068005,-0.00024776021119714156,0.07392918915472647,0.30143451964565376,0.0013705652610289628,0.10323629562037728,0.23723929135208133,0.000811463107392432,0.2635031949799261,0.23439332391965625,-0.00016329137794475506,8.0,0.0
0.454,0.0,0.0,0.04863034092670807,0.3074938533319226,0.001558078075198661,0.18020029572820234,0.30143451964565376,0.000737850032658329,0.2617464226365411,0.24200819450055291,-0.00010666947126898791,0.04574634583746576,0.3074938533319226,0.0015750432129949372,0.16333249846835887,0.2978184541068005,0.0008172665328919524,0.3440796629808779,0.2978184541068005,-0.0002627057833385391,0.07485844939850592,0.30143451964565376,0.0013650319829455638,0.10448429942698559,0.23723929135208133,0.0008040179743902243,0.2653865142321229,0.23439332391965625,-0.00017465922636161895,8.0,0.0
0.456,0.0,0.0,0.049456531485526985,0.3074938533319226,0.001553181074431287,0.18194390520578957,0.30143451964565376,0.0007274053435047086,0.26369716596740994,0.24200819450055291,-0.00011842936881592897,0.046515472367551824,0.3074938533319226,0.0015704850449667412,0.1650634329779177,0.2978184541068005,0.00080691573383065,0.34654220462321056,0.2978184541068005,-0.0002775672532444642,0.07579477897906474,0.30143451964565376,0.0013594564214828872,0.10573940313182842,0.23723929135208133,0.0007965299515505745,0.2672582411372098,0.23439332391965625,-0.00018595914187479983,8.0,0.0
0.458,0.0,0.0,0.050292807844703365,0.3074938533319226,0.0015482239310783737,0.18369021481354275,0.30143451964565376,0.0007169436866391852,0.2656384092930469,0.24200819450055291,-0.00013013382880114216,0.047294097092303804,0.3074938533319226,0.0015658702857862246,0.16680006203093406,0.2978184541068005,0.000796530126773297,0.3489900260245272,0.2978184541068005,-0.0002923425030984602,0.07673819998381266,0.30143451964565376,0.0013538384439995342,0.10700155715458447,0.23723929135208133,0.0007889993293215175,0.2691181078131808,0.23439332391965625,-0.00019718950330532131,8.0,0.0
0.46,0.0,0.0,0.051139231555644996,0.3074938533319226,0.0015432062729233153,0.1854390964816941,0.30143451964565376,0.000706465828992666,0.2675698939736327,0.24200819450055291,-0.00014178128875496382,0.048082286095227925,0.3074938533319226,0.0015611985374377126,0.16854227786691858,0.2978184541068005,0.0007861103524551988,0.35142277974609115,0.2978184541068005,-0.0003070294315063602,0.0776887344756484,0.30143451964565376,0.0013481779179710467,0.10827071073925908,0.23723929135208133,0.000781426405184981,0.2709658487370653,0.23439332391965625,-0.00020834870336114726,8.0,0.0
0.462,0.0,0.0,0.051995863671749326,0.3074938533319226,0.0015381277306576657,0.18719042190416146,0.30143451964565376,0.000695972538983758,0.2694913631809092,0.24200819450055291,-0.00015337019683847857,0.048880105195235675,0.3074938533319226,0.0015564694034201681,0.17028997175879365,0.2978184541068005,0.0007756570574392916,0.3538401211988512,0.2978184541068005,-0.00032162595383574376,0.07864640448785815,0.30143451964565376,0.0013424747110200323,0.10954681195111458,0.23723929135208133,0.0007738114836769335,0.27280120078901904,0.23439332391965625,-0.0002194351489044543,8.0,0.0
0.464,0.0,0.0,0.05286276473508554,0.3074938533319226,0.0015329879379610393,0.18894406255027854,0.30143451964565376,0.0006854645864489538,0.2714025619376334,0.24200819450055291,-0.00016489901208213782,0.04968761993442191,0.3074938533319226,0.0015516824888201215,0.17204303401784662,0.2978184541068005,0.0007651708940880413,0.35624170869897825,0.2978184541068005,-0.0003361300025523042,0.07961123201893337,0.30143451964565376,0.0013367286909467737,0.11082980767389124,0.23723929135208133,0.0007661548764058004,0.27462390329595293,0.23439332391965625,-0.0002304472612161767,8.0,0.0
0.466,0.0,0.0,0.05373999476307764,0.3074938533319226,0.0015277865315810222,0.1906998896766188,0.30143451964565376,0.0006749427425722514,0.2733032371567093,0.24200819450055291,-0.00017636620462248292,0.05050489556577691,0.3074938533319226,0.0015468374003850041,0.17380135399895388,0.2978184541068005,0.0007546525205337234,0.3586272035228674,0.2978184541068005,-0.0003505395275530664,0.0805832390273078,0.30143451964565376,0.0013309397257603222,0.1121196436073211,0.23723929135208133,0.0007584569020691406,0.2764336980746922,0.23439332391965625,-0.00024138347625778006,8.0,0.0
0.468,0.0,0.0,0.054627613235190366,0.3074938533319226,0.0015225231514130696,0.19245777433891245,0.30143451964565376,0.0006644077798142098,0.27519313767999115,0.24200819450055291,-0.00018777025593693825,0.05133199704083326,0.3074938533319226,0.001541933746596874,0.17556482010607716,0.2978184541068005,0.0007441026006470799,0.36099626996159734,0.2978184541068005,-0.0003648524964964014,0.08156244742601337,0.30143451964565376,0.0013251076837100758,0.11341626426493738,0.23723929135208133,0.0007507178864685613,0.2782303294746578,0.23439332391965625,-0.0002522422449302157,8.0,0.0
0.47000000000000003,0.0,0.0,0.055525679079619646,0.3074938533319226,0.0015171974405803932,0.19421758740405554,0.30143451964565376,0.0006538604718404479,0.2770720143167524,0.24200819450055291,-0.00019910965907662942,0.052168988997248394,0.3074938533319226,0.001536971137746536,0.17733331979803307,0.2978184541068005,0.0007335218040043402,0.3633485753748362,0.2978184541068005,-0.0003790668951287809,0.08254887907725524,0.30143451964565376,0.0013192324333178424,0.11471961297218126,0.23723929135208133,0.0007429381625228637,0.28001354442006327,0.23439332391965625,-0.00026302203333000934,8.0,0.0
0.47200000000000003,0.0,0.0,0.05643425065998949,0.3074938533319226,0.0015118090455138178,0.19597919956221038,0.30143451964565376,0.0006433015934495894,0.27893961988181276,0.24200819450055291,-0.00021038291889719678,0.053015935746323836,0.3074938533319226,0.001531949186008045,0.1791067395945369,0.2978184541068005,0.0007229108058526047,0.36568379024418673,0.2978184541068005,-0.0003931807276082142,0.08354255578690549,0.30143451964565376,0.0013133138434103912,0.1160296318648087,0.23723929135208133,0.0007351180702794003,0.2817830924516186,0.23439332391965625,-0.00027372132300244206,8.0,0.0
